event	bunchCrossing	pdgid	mass	charge	pt	eta	phi	mothers	daughters
19052	-1	1009213	1801.05	1.0	856.758	-0.807646	-2.53211	-1009002,21	
19052	-1	1093214	1801.55	0.0	928.292	-0.799476	0.609409	-1009002,21,21	
19053	-1	1009333	1801.81	0.0	487.847	0.105555	2.42415	-1009002,3	
19053	-1	1009313	1801.22	0.0	475.407	-0.542037	-0.666768	1009002,21	
19056	-1	1009213	1801.05	1.0	610.818	-2.2079	-2.72266	-1009002,21,21	
19056	-1	1009213	1801.05	-1.0	672.639	-1.68238	0.459917	1009002,21,21	
19057	-1	1009213	1801.05	1.0	136.532	2.73731	2.01109	-1009002,1	
19057	-1	1009113	1801.05	0.0	115.512	3.05565	-1.14472	1009002,21	
19058	-1	1093214	1801.55	0.0	1682.67	-0.495327	0.96419	1009002,21,21	
19058	-1	1009323	1801.22	1.0	1683.53	-1.08154	-2.1796	-1009002,21	
19059	-1	1009213	1801.05	1.0	1175.85	0.5878	-1.33883	-1009002,21,21	
19059	-1	1009213	1801.05	-1.0	1142.91	-0.5688	1.84249	1009002,21,-2	
19063	-1	1009113	1801.05	0.0	482.999	0.978597	0.733107	1009002,21	
19063	-1	1009213	1801.05	-1.0	611.778	-1.75682	-1.95857	1009002,21,21	
19064	-1	1009223	1801.05	0.0	870.355	0.473669	-1.2637	-1009002,21,21	
19064	-1	1009213	1801.05	1.0	858.573	1.87003	1.87406	1009002,21	
19065	-1	1009223	1801.05	0.0	438.014	-0.806369	-2.90737	1009002,21	
19065	-1	1000993	1801.1	0.0	433.838	1.55616	0.227643	-1009002,21,21	
19066	-1	1009213	1801.05	-1.0	189.092	-0.0263863	0.778475	-1009002,21	
19066	-1	1092114	1801.38	0.0	445.863	1.97904	2.77079	1009002,21	
19067	-1	1009313	1801.22	0.0	307.371	-1.82839	-0.43885	-1009002,21,21	
19067	-1	1092214	1801.38	1.0	350.199	-0.828336	2.56035	1009002,21,21,21,21	
19069	-1	1009223	1801.05	0.0	563.753	-1.27852	0.28605	-1009002,21	
19069	-1	1009113	1801.05	0.0	610.844	-1.35692	-3.07918	1009002,21,21	
19074	-1	1009313	1801.22	0.0	955.772	-0.616578	3.12805	-1009002,21	
19074	-1	1009313	1801.22	0.0	1074.02	0.170702	-0.0412661	1009002,21	
19077	-1	1009323	1801.22	-1.0	484.573	1.36814	-0.156407	-1009002,21	
19077	-1	1009223	1801.05	0.0	510.565	1.33533	3.0076	1009002,21,21	
19078	-1	1092114	1801.38	0.0	398.084	1.38023	1.85522	-1009002,21,21,21	
19078	-1	1009113	1801.05	0.0	332.156	-2.47139	-1.21255	1009002,21	
19080	-1	1009113	1801.05	0.0	369.992	0.127473	-0.182949	-1009002,21,21	
19080	-1	1009113	1801.05	0.0	317.304	-1.40629	2.72867	1009002,21,21,21,21	
19082	-1	1009213	1801.05	-1.0	427.748	-0.985246	-2.88297	-1009002,21	
19082	-1	1009223	1801.05	0.0	180.775	-0.421578	0.0568505	1009002,21	
19083	-1	1009113	1801.05	0.0	1287.4	0.0370547	-2.63088	1009002,21,21	
19083	-1	1009223	1801.05	0.0	1318.27	0.187213	0.714139	-1009002,21	
19087	-1	1092214	1801.38	1.0	474.133	-0.183949	0.482287	1009002,21,21	
19087	-1	1009113	1801.05	0.0	439.544	1.20736	-2.69023	1009002,21,21	
19088	-1	1009113	1801.05	0.0	471.01	-0.672414	0.138362	-1009002,21	
19088	-1	1009213	1801.05	-1.0	588.753	0.809537	-2.32117	1009002,-2	
19092	-1	1093214	1801.55	0.0	403.648	1.6666	0.972657	-1009002,21	
19092	-1	1009313	1801.22	0.0	362.773	-1.15352	-2.31885	1009002,-1	
19093	-1	1000993	1801.1	0.0	1525.29	0.142827	1.88161	1009002,21,21	
19093	-1	1009113	1801.05	0.0	1536.79	0.235343	-1.2494	-1009002,21	
19097	-1	1092214	1801.38	1.0	398.534	0.163557	-2.84071	1009002,21,21	
19097	-1	1000993	1801.1	0.0	240.373	1.1046	0.39936	1009002,21	
19099	-1	1009313	1801.22	0.0	490.027	0.620285	-1.89745	1009002,21,21	
19099	-1	1009213	1801.05	-1.0	589.416	-0.730628	1.1635	-1009002,21	
19101	-1	1009313	1801.22	0.0	321.728	-0.728186	2.33584	-1009002,21,2	
19101	-1	1009113	1801.05	0.0	348.823	1.74055	-1.03705	1009002,21	
19106	-1	1009113	1801.05	0.0	364.853	0.832125	-2.99493	-1009002,21,21	
19106	-1	1092114	1801.38	0.0	365.324	0.329652	0.0198189	1009002,2203	
19107	-1	1009213	1801.05	1.0	413.482	-0.398704	2.87593	-1009002,21,1	
19107	-1	1009113	1801.05	0.0	419.708	1.5627	-0.157758	1009002,21	
19108	-1	1000993	1801.1	0.0	810.998	1.06969	-2.94673	-1009002,21,21,21	
19108	-1	1009223	1801.05	0.0	841.037	-0.867594	0.215668	1009002,21	
19111	-1	1009213	1801.05	1.0	716.065	1.15825	1.30371	-1009002,3	
19111	-1	1000993	1801.1	0.0	701.385	1.20438	-1.83901	1009002,21,21	
19112	-1	1092214	1801.38	-1.0	783.839	0.346091	2.33566	1009002,21	
19112	-1	1009213	1801.05	1.0	801.506	-0.0767625	-0.798086	-1009002,21	
19113	-1	1009113	1801.05	0.0	840.272	0.395904	-2.67605	1009002,21	
19113	-1	1009213	1801.05	-1.0	824.757	0.685258	0.476366	1009002,21	
19116	-1	1009113	1801.05	0.0	378.116	1.4492	-2.12948	1009002,21	
19116	-1	1009323	1801.22	1.0	376.335	-1.55307	0.178415	1009002,21	
19118	-1	1009313	1801.22	0.0	625.756	-1.508	3.07655	1009002,21,21	
19118	-1	1009213	1801.05	1.0	780.646	0.663493	0.231665	-1009002,21,21	
19119	-1	1009113	1801.05	0.0	782.56	0.488026	-0.314092	1009002,21	
19119	-1	1009113	1801.05	0.0	745.591	-0.127655	2.66845	-1009002,21,21	
19121	-1	1092224	1801.38	-2.0	652.424	0.387804	2.62663	1009002,21,21	
19121	-1	1009113	1801.05	0.0	653.063	0.154077	-0.52327	-1009002,21	
19123	-1	1009213	1801.05	1.0	1000.82	1.50893	0.0420065	1009002,-1	
19123	-1	1000993	1801.1	0.0	920.943	1.62023	-3.10867	-1009002,21	
19124	-1	1009213	1801.05	1.0	178.536	-2.23856	1.29251	-1009002,1	
19124	-1	1000993	1801.1	0.0	153.721	-3.1234	-1.21099	1009002,-3	
19125	-1	1009213	1801.05	-1.0	146.561	-2.81065	2.69944	-1009002,21,21	
19125	-1	1009213	1801.05	1.0	416.081	-1.51046	0.130293	1009002,21	
19127	-1	1009213	1801.05	-1.0	592.65	0.143169	-1.601	-1009002,21	
19127	-1	1093214	1801.55	0.0	672.353	0.360102	1.74947	-1009002,21,21	
19128	-1	1000993	1801.1	0.0	855.837	0.404577	0.105985	-1009002,21,21	
19128	-1	1009213	1801.05	1.0	850.126	1.00719	-3.08318	1009002,21	
19129	-1	1009213	1801.05	1.0	64.8757	3.35162	-1.31017	1009002,21	
19129	-1	1009213	1801.05	1.0	249.4	0.571158	1.36203	1009002,21	
19130	-1	1009223	1801.05	0.0	377.922	-0.275207	-2.80636	-1009002,21,1	
19130	-1	1009323	1801.22	1.0	452.955	0.785661	0.332902	-1009002,21,21	
19133	-1	1009323	1801.22	-1.0	542.138	-0.750684	2.05086	-1009002,21,21	
19133	-1	1009223	1801.05	0.0	523.036	-2.04723	-1.19585	1009002,21,21	
19135	-1	1000993	1801.1	0.0	399.004	1.74765	-1.28897	1009002,21,21	
19135	-1	1009223	1801.05	0.0	747.366	-1.48635	1.97921	-1009002,21,21	
19136	-1	1093224	1801.55	-1.0	965.866	0.399362	-2.34004	1009002,2101	
19136	-1	1093224	1801.55	1.0	956.776	0.769465	0.841884	1009002,21,21	
19137	-1	1009223	1801.05	0.0	1939.37	0.273245	0.85403	1009002,21,21	
19137	-1	1009213	1801.05	1.0	1972.15	-0.912588	-2.34681	-1009002,21,21	
19138	-1	1009213	1801.05	-1.0	533.542	2.62084	0.335517	-1009002,21,21	
19138	-1	1000993	1801.1	0.0	502.579	1.6993	-2.82063	1009002,21,21,21	
19144	-1	1009223	1801.05	0.0	874.684	0.710567	-2.56596	1009002,21	
19144	-1	1009223	1801.05	0.0	1124.68	-0.388873	0.687376	1009002,21,21	
19149	-1	1093214	1801.55	0.0	574.25	0.456763	1.10312	-1009002,21	
19149	-1	1009213	1801.05	1.0	607.597	-0.0364552	-1.94882	1009002,21,21,21	
19150	-1	1093214	1801.55	0.0	1064.27	1.171	-1.30123	-1009002,21,21	
19150	-1	1009323	1801.22	-1.0	938.141	1.26028	1.87668	1009002,21	
19152	-1	1009113	1801.05	0.0	652.575	-0.843573	-1.30151	-1009002,21,21,21	
19152	-1	1009213	1801.05	-1.0	697.672	1.06356	1.76149	1009002,21,21	
19153	-1	1009113	1801.05	0.0	1258.11	0.681106	1.69697	-1009002,21,3	
19153	-1	1009113	1801.05	0.0	1133.99	0.676765	-1.40677	1009002,21	
19154	-1	1009213	1801.05	1.0	624.337	-0.553355	-1.80131	1009002,-1	
19154	-1	1091114	1801.38	-1.0	582.29	1.71527	1.68443	1009002,2103	
19156	-1	1009223	1801.05	0.0	573.781	-1.0144	-1.87716	-1009002,21,3	
19156	-1	1009213	1801.05	1.0	1142.3	-0.1358	1.48293	1009002,21,21	
19159	-1	1009113	1801.05	0.0	123.732	3.35081	-0.32196	1009002,21	
19159	-1	1009213	1801.05	-1.0	364.503	-1.12431	2.83286	1009002,21,21	
19160	-1	1093214	1801.55	0.0	425.711	-1.80197	-3.05574	-1009002,21	
19160	-1	1092114	1801.38	0.0	435.281	0.363385	0.311349	1009002,21,21	
19161	-1	1009213	1801.05	1.0	1070.97	0.760452	-0.690636	-1009002,21,21	
19161	-1	1092214	1801.38	1.0	1122.87	-1.26355	2.47413	1009002,21,21,21	
19162	-1	1009213	1801.05	-1.0	215.548	1.51605	-1.25973	-1009002,21	
19162	-1	1009223	1801.05	0.0	222.582	2.20651	1.82335	1009002,21,21	
19165	-1	1009213	1801.05	-1.0	959.466	-0.094842	2.94448	-1009002,21	
19165	-1	1000993	1801.1	0.0	1263.97	-0.710958	-0.163265	1009002,21,-2	
19169	-1	1009113	1801.05	0.0	730.784	-0.0910097	-0.967335	-1009002,21,21	
19169	-1	1009213	1801.05	-1.0	734.107	-0.491796	2.20792	1009002,-2	
19173	-1	1009223	1801.05	0.0	1653.23	0.184708	1.48005	1009002,21	
19173	-1	1009213	1801.05	-1.0	1655.28	-0.512822	-1.65674	-1009002,21	
19177	-1	1091114	1801.38	1.0	613.36	-1.09981	-2.39278	1009002,21	
19177	-1	1009213	1801.05	1.0	623.047	-0.55225	0.760628	-1009002,21,21	
19178	-1	1009213	1801.05	1.0	276.048	-0.472826	-2.97553	-1009002,21	
19178	-1	1009213	1801.05	1.0	488.715	-1.46766	0.344217	1009002,-3	
19181	-1	1009313	1801.22	0.0	1152.27	-0.212525	-2.67003	-1009002,21,21,21	
19181	-1	1009313	1801.22	0.0	1137.38	-0.866039	0.455901	1009002,21,21	
19183	-1	1009333	1801.4	0.0	946.968	0.832528	0.351986	1009002,21	
19183	-1	1009323	1801.22	1.0	864.615	0.150358	-2.76446	-1009002,21,21	
19184	-1	1092224	1801.38	2.0	1175.53	-0.850087	2.35347	-1009002,21	
19184	-1	1009323	1801.22	1.0	1323.45	-0.161495	-0.803794	1009002,21	
19186	-1	1009223	1801.05	0.0	330.669	-1.57931	2.78421	1009002,21,21	
19186	-1	1000993	1801.1	0.0	357.155	2.15185	-2.40352	1009002,21,21	
19187	-1	1009113	1801.05	0.0	515.038	2.17485	-2.09262	1009002,21,21	
19187	-1	1092114	1801.38	0.0	524.615	2.11817	1.04322	-1009002,21,21	
19189	-1	1000993	1801.1	0.0	816.935	0.983136	2.85617	-1009002,21	
19189	-1	1009323	1801.22	-1.0	854.307	0.85547	-0.341205	1009002,21,21	
19190	-1	1009213	1801.05	-1.0	610.315	2.03791	1.31824	-1009002,21,21	
19190	-1	1009323	1801.22	1.0	549.772	1.69212	-1.87995	1009002,21	
19192	-1	1009113	1801.05	0.0	633.608	0.729869	-2.24951	-1009002,21,21	
19192	-1	1009113	1801.05	0.0	618.48	1.29086	0.787474	1009002,21,21	
19196	-1	1009213	1801.05	-1.0	401.85	2.06642	-1.81357	-1009002,21,21	
19196	-1	1009313	1801.22	0.0	393.058	0.755326	1.28638	1009002,21	
19197	-1	1009213	1801.05	1.0	489.082	0.959957	0.572561	-1009002,21	
19197	-1	1000993	1801.1	0.0	574.096	1.52252	-2.43198	1009002,21,21,-3	
19198	-1	1009323	1801.22	-1.0	680.548	-0.672862	1.45893	1009002,21,21	
19198	-1	1093214	1801.55	0.0	761.133	-0.505352	-1.48984	-1009002,21	
19201	-1	1009313	1801.22	0.0	1244.79	-1.20505	1.56461	-1009002,21,21	
19201	-1	1009113	1801.05	0.0	1141.4	-1.28567	-1.51021	1009002,21,21	
19208	-1	1009323	1801.22	1.0	884.999	-0.295498	1.20924	1009002,-1	
19208	-1	1000993	1801.1	0.0	901.632	0.427075	-1.89458	1009002,21,21	
19213	-1	1009313	1801.22	0.0	677.404	0.147278	-1.58567	-1009002,21,21	
19213	-1	1009313	1801.22	0.0	624.532	-0.969849	1.51003	1009002,21,21	
19214	-1	1009213	1801.05	-1.0	435.881	1.30951	-2.2915	-1009002,21	
19214	-1	1009223	1801.05	0.0	450.435	1.34524	0.805866	1009002,21,21	
19216	-1	1000993	1801.1	0.0	1616.7	-1.01755	0.841101	-1009002,21	
19216	-1	1000993	1801.1	0.0	1583.89	-0.412574	-2.28333	1009002,21,21	
19219	-1	1009213	1801.05	1.0	795.149	-0.981854	-0.594397	-1009002,21,21	
19219	-1	1000993	1801.1	0.0	807.254	1.37862	2.58606	-1009002,21	
19220	-1	1000993	1801.1	0.0	554.039	-0.449135	2.10814	-1009002,21	
19220	-1	1000993	1801.1	0.0	250.479	1.51168	-0.38605	1009002,21,21	
19221	-1	1009323	1801.22	1.0	762.588	-1.9517	-0.72365	-1009002,21	
19221	-1	1093224	1801.55	1.0	680.165	0.159257	2.42561	1009002,21,-1	
19222	-1	1009113	1801.05	0.0	1005.28	-0.787839	-0.137298	1009002,21,21	
19222	-1	1009213	1801.05	1.0	1026.5	-1.13718	3.1023	-1009002,21	
19223	-1	1009213	1801.05	1.0	435.081	1.37057	-0.621412	-1009002,21	
19223	-1	1009213	1801.05	-1.0	524.63	1.69863	2.51903	1009002,21	
19227	-1	1009223	1801.05	0.0	768.05	0.907375	1.94217	1009002,21	
19227	-1	1092214	1801.38	-1.0	1033.39	0.394159	-1.27168	1009002,21	
19229	-1	1009113	1801.05	0.0	391.328	-2.42419	-0.977187	-1009002,21	
19229	-1	1009213	1801.05	-1.0	348.446	0.921832	1.88946	1009002,21,21	
19230	-1	1009313	1801.22	0.0	698.89	-1.54452	-2.24825	1009002,21	
19230	-1	1009323	1801.22	-1.0	851.089	1.24803	1.50214	-1009002,21	
19232	-1	1092114	1801.38	0.0	197.395	-2.07225	-0.745347	1009002,21,21	
19232	-1	1009213	1801.05	-1.0	235.086	1.0318	2.33603	1009002,21,21,21	
19233	-1	1009313	1801.22	0.0	217.705	1.01726	-0.0378607	1009002,21	
19233	-1	1009113	1801.05	0.0	146.738	1.78349	0.938694	-1009002,21	
19237	-1	1009213	1801.05	1.0	650.824	0.185047	-1.24547	-1009002,21	
19237	-1	1009113	1801.05	0.0	601.585	-0.753086	1.93189	1009002,21	
19238	-1	1009213	1801.05	-1.0	482.404	0.138459	2.57545	1009002,21	
19238	-1	1009113	1801.05	0.0	537.548	-2.43005	-0.831493	1009002,21	
19240	-1	1009213	1801.05	-1.0	281.234	1.21268	-2.86043	1009002,21	
19240	-1	1092114	1801.38	0.0	691.741	-0.716866	-0.16408	-1009002,21	
19243	-1	1009223	1801.05	0.0	920.523	0.721466	1.54325	-1009002,21,21	
19243	-1	1000993	1801.1	0.0	872.625	1.21865	-1.57224	1009002,21,21	
19247	-1	1009213	1801.05	-1.0	1443.36	0.377456	-3.00224	1009002,21	
19247	-1	1009213	1801.05	1.0	1580	1.09904	0.10991	-1009002,21	
19249	-1	1009313	1801.22	0.0	1397.26	0.966133	-1.47129	1009002,-2	
19249	-1	1009113	1801.05	0.0	1394.82	0.687187	1.67084	-1009002,21,21	
19251	-1	1009313	1801.22	0.0	1373.44	0.410994	-2.2576	1009002,21	
19251	-1	1009113	1801.05	0.0	1396.94	0.0852469	0.901607	-1009002,21	
19253	-1	1009323	1801.22	1.0	1105.33	0.0594227	0.426318	-1009002,21	
19253	-1	1009213	1801.05	1.0	1096.95	0.403335	-2.69673	-1009002,21,21	
19254	-1	1009113	1801.05	0.0	260.689	-2.45107	-2.99131	1009002,-1	
19254	-1	1009213	1801.05	1.0	264.367	-2.22782	0.0126994	-1009002,2	
19255	-1	1009223	1801.05	0.0	655.275	0.22492	1.2722	-1009002,21,21	
19255	-1	1009323	1801.22	1.0	656.618	0.730874	-1.8832	1009002,21,21	
19257	-1	1009213	1801.05	1.0	758.641	1.21756	1.58452	1009002,21	
19257	-1	1009223	1801.05	0.0	760.906	0.669147	-1.5573	-1009002,21,21,21	
19258	-1	1009113	1801.05	0.0	468.572	1.52145	1.96424	1009002,21,21	
19258	-1	1009113	1801.05	0.0	485.199	-0.634964	-1.17143	-1009002,21	
19260	-1	1009113	1801.05	0.0	380.615	-0.560865	1.03775	-1009002,5	
19260	-1	1009213	1801.05	-1.0	129.236	3.007	-1.57162	-1009002,21	
19266	-1	1009223	1801.05	0.0	1370.15	-0.740195	-0.294984	-1009002,21	
19266	-1	1009113	1801.05	0.0	1418.75	-1.34373	2.83733	1009002,-3	
19267	-1	1009113	1801.05	0.0	1250.24	-0.321323	-0.010338	-1009002,21	
19267	-1	1009113	1801.05	0.0	1215.03	-0.0246871	3.13641	1009002,21	
19268	-1	1092214	1801.38	-1.0	105.574	0.646718	-1.00823	1009002,21	
19268	-1	1009213	1801.05	1.0	194.465	1.24964	-0.41317	-1009002,21,21	
19269	-1	1000993	1801.1	0.0	787.717	-0.0769001	-1.15385	-1009002,21,21,21,21	
19269	-1	1009213	1801.05	-1.0	849.764	1.08052	1.99371	1009002,21	
19270	-1	1009313	1801.22	0.0	954.396	-1.38948	-0.580387	1009002,21,21	
19270	-1	1093224	1801.55	-1.0	707.901	-1.29838	2.59425	-1009002,21	
19274	-1	1009113	1801.05	0.0	367.302	1.39965	-2.83132	-1009002,2	
19274	-1	1092214	1801.38	1.0	348.866	-0.250758	0.266028	1009002,21	
19275	-1	1009213	1801.05	-1.0	267.198	-1.5931	0.600928	-1009002,21,21	
19275	-1	1009213	1801.05	1.0	278.672	-2.17262	-2.32917	1009002,21,-1	
19279	-1	1009113	1801.05	0.0	968.541	0.594816	0.0801904	-1009002,21	
19279	-1	1009113	1801.05	0.0	861.476	0.914589	-3.05681	1009002,21,21	
19282	-1	1009113	1801.05	0.0	2096.09	0.621321	-2.57234	-1009002,21,21,21	
19282	-1	1093214	1801.55	0.0	2034.17	0.306617	0.539356	1009002,21	
19287	-1	1009113	1801.05	0.0	573.04	0.675049	0.581605	1009002,21	
19287	-1	1009213	1801.05	1.0	773.432	-0.373445	-2.48097	-1009002,21	
19289	-1	1009323	1801.22	1.0	918.666	0.504304	-0.841874	-1009002,21,21	
19289	-1	1009323	1801.22	-1.0	964.713	-1.29691	2.29623	1009002,21	
19291	-1	1009223	1801.05	0.0	483.517	1.54379	-0.68838	-1009002,2	
19291	-1	1009213	1801.05	1.0	639.729	-0.537697	2.23003	1009002,21,21	
19292	-1	1009213	1801.05	-1.0	729.539	-0.738654	-3.02826	-1009002,21	
19292	-1	1009223	1801.05	0.0	696.9	-1.70562	0.126257	1009002,21,21	
19293	-1	1009323	1801.22	-1.0	362.408	0.108666	-1.71828	-1009002,21,21	
19293	-1	1009113	1801.05	0.0	350.942	-2.02548	1.1591	-1009002,21	
19294	-1	1092224	1801.38	2.0	817.571	0.935748	0.266995	1009002,2203	
19294	-1	1009213	1801.05	-1.0	824.461	-0.275083	-2.82379	-1009002,21	
19295	-1	1009213	1801.05	1.0	863.339	-0.13882	0.989169	1009002,21	
19295	-1	1009213	1801.05	-1.0	822.543	0.474966	-2.11953	-1009002,21,21	
19297	-1	1000993	1801.1	0.0	944.819	-0.154518	-2.51791	-1009002,21,21	
19297	-1	1092214	1801.38	1.0	943.688	-0.951991	0.629789	1009002,21,21	
19298	-1	1009313	1801.22	0.0	1703.78	-0.570827	-1.27984	-1009002,21	
19298	-1	1009323	1801.22	-1.0	1637.48	0.438374	1.72691	1009002,21,21,21	
19301	-1	1009323	1801.22	1.0	1441.34	0.476447	-0.0162861	-1009002,21	
19301	-1	1009223	1801.05	0.0	1255.65	-0.0472837	2.40344	-1009002,21,21	
19302	-1	1000993	1801.1	0.0	1072.2	1.9154	-2.37646	1009002,21	
19302	-1	1009213	1801.05	-1.0	1069.7	-1.11141	0.766183	1009002,21,21,21	
19303	-1	1009113	1801.05	0.0	350.444	-2.23897	2.3062	1009002,21,21	
19303	-1	1009313	1801.22	0.0	348.363	-1.8441	-0.673639	-1009002,21,21	
19304	-1	1009223	1801.05	0.0	779.299	-1.29318	-1.73461	1009002,21,21	
19304	-1	1009213	1801.05	1.0	753.764	0.766315	1.42966	1009002,21,21	
19306	-1	1009113	1801.05	0.0	853.028	0.839378	1.49154	1009002,21	
19306	-1	1009213	1801.05	-1.0	855.88	1.17939	-1.6081	-1009002,21	
19308	-1	1009113	1801.05	0.0	589.975	1.54535	2.44832	-1009002,21,21	
19308	-1	1009113	1801.05	0.0	748.457	0.965428	-0.266686	1009002,21	
19310	-1	1092214	1801.38	-1.0	202.358	-1.42164	2.07585	1009002,21,21	
19310	-1	1009223	1801.05	0.0	177.424	2.5981	-1.07839	1009002,21,21	
19311	-1	1009313	1801.22	0.0	833.904	-0.569655	-2.5747	1009002,21	
19311	-1	1009213	1801.05	1.0	876.467	0.489105	0.463112	-1009002,21,21	
19313	-1	1009313	1801.22	0.0	1253.33	0.93933	2.70343	-1009002,21,21	
19313	-1	1009113	1801.05	0.0	953.396	-0.382763	-0.212693	-1009002,21,21	
19314	-1	1091114	1801.38	1.0	93.8067	2.05366	0.420298	1009002,21	
19314	-1	1092214	1801.38	1.0	118.034	-3.62677	-2.29177	1009002,21,21	
19315	-1	1009213	1801.05	-1.0	1311.98	1.63769	-2.06268	-1009002,21	
19315	-1	1009213	1801.05	1.0	1439.46	0.843245	0.931281	1009002,21,21	
19317	-1	1000993	1801.1	0.0	751.345	-0.540294	0.338473	-1009002,21,21	
19317	-1	1009213	1801.05	1.0	762.477	-1.17609	-2.7977	1009002,21,21,21,21	
19318	-1	1009213	1801.05	1.0	1001.95	0.21613	-2.58824	-1009002,4	
19318	-1	1009223	1801.05	0.0	1685.84	1.02661	0.6068	1009002,21,21	
19320	-1	1092114	1801.39	0.0	430.007	1.22452	0.327185	-1009002,1	
19320	-1	1000993	1801.1	0.0	413.102	0.740733	-2.90538	-1009002,21	
19321	-1	1009213	1801.05	-1.0	1044.68	1.88657	0.881552	1009002,21,21,21	
19321	-1	1009213	1801.05	1.0	1069.33	1.13184	-2.23971	-1009002,21	
19327	-1	1009213	1801.05	1.0	769.31	-0.229634	-1.05058	-1009002,21,21	
19327	-1	1000993	1801.1	0.0	770.169	-0.218893	2.06307	1009002,21,21	
19328	-1	1009213	1801.05	1.0	847.401	-0.585827	-2.78123	-1009002,21,21	
19328	-1	1009113	1801.05	0.0	806.641	-0.416175	0.189201	-1009002,21,21	
19329	-1	1009323	1801.22	1.0	479.476	0.320174	-2.32973	1009002,21,21,21	
19329	-1	1009223	1801.05	0.0	628.135	0.464282	0.95808	-1009002,21	
19330	-1	1000993	1801.1	0.0	981.547	-0.427258	0.609531	1009002,21	
19330	-1	1009313	1801.22	0.0	950.382	0.508664	-2.64181	-1009002,21	
19331	-1	1000993	1801.1	0.0	526.623	1.73514	2.82951	-1009002,21	
19331	-1	1009223	1801.05	0.0	547.057	0.267659	-0.335067	1009002,-2	
19333	-1	1009213	1801.05	-1.0	1033.96	-0.642873	2.28704	1009002,-3	
19333	-1	1009213	1801.05	1.0	1091.87	-1.44859	-0.815071	-1009002,21	
19334	-1	1009223	1801.05	0.0	1554.11	1.35481	-2.20256	-1009002,2	
19334	-1	1009223	1801.05	0.0	1548.32	0.108583	0.929297	1009002,21	
19335	-1	1009213	1801.05	1.0	328.776	-1.12661	-1.99725	-1009002,21	
19335	-1	1092114	1801.38	0.0	243.537	1.53729	1.04255	-1009002,21,21	
19337	-1	1009223	1801.05	0.0	503.53	1.71989	1.4655	-1009002,21	
19337	-1	1009223	1801.05	0.0	506.518	1.94109	-1.67093	1009002,21,21	
19338	-1	1009213	1801.05	1.0	90.255	-4.18856	0.300611	-1009002,21,21,2	
19338	-1	1009113	1801.05	0.0	25.53	-4.10331	3.04656	1009002,21,21	
19339	-1	1093214	1801.55	0.0	1129.63	1.45574	1.23993	1009002,21,21,21	
19339	-1	1009213	1801.05	-1.0	1113.95	0.0134041	-1.8953	1009002,21,21	
19343	-1	1009213	1801.05	1.0	929.235	0.13535	0.0973418	-1009002,21,21,21	
19343	-1	1009113	1801.05	0.0	859.584	-1.25061	-3.07268	1009002,21,21,21	
19344	-1	1009223	1801.05	0.0	178.86	-2.72017	2.90428	-1009002,21,4	
19344	-1	1092214	1801.38	1.0	146.87	-3.15824	-0.354533	1009002,21,21	
19348	-1	1009213	1801.05	1.0	197.925	2.47814	-0.743495	-1009002,21	
19348	-1	1009223	1801.05	0.0	166.365	2.00963	2.42973	-1009002,21,21	
19349	-1	1009213	1801.05	1.0	261.396	1.39818	1.72983	-1009002,21,21	
19349	-1	1009113	1801.05	0.0	265.479	1.7863	-1.42867	1009002,21,21,21	
19355	-1	1009223	1801.05	0.0	1103.28	1.13443	-0.124258	-1009002,21	
19355	-1	1009213	1801.05	1.0	1069.53	-0.138928	3.12541	1009002,-3	
19358	-1	1009323	1801.22	1.0	256.917	0.856739	-0.79362	1009002,21	
19358	-1	1000993	1801.1	0.0	251.082	-2.42409	1.90378	1009002,21	
19359	-1	1092214	1801.38	-1.0	454.977	0.749696	-2.51828	-1009002,21	
19359	-1	1009213	1801.05	-1.0	383.386	2.13125	0.746022	1009002,21,21	
19361	-1	1009113	1801.05	0.0	384.861	1.35934	-1.82869	-1009002,2	
19361	-1	1009313	1801.22	0.0	359.41	2.27729	1.32126	1009002,21	
19363	-1	1009113	1801.05	0.0	445.475	-1.00289	-1.25664	-1009002,21,21,21	
19363	-1	1009113	1801.05	0.0	458.822	0.243971	1.19684	1009002,21	
19364	-1	1009223	1801.05	0.0	720.816	1.58849	1.36807	-1009002,21,21	
19364	-1	1009213	1801.05	1.0	401.945	-1.70223	-1.95714	1009002,21,21	
19366	-1	1000993	1801.1	0.0	388.74	-1.25556	-1.69664	-1009002,21	
19366	-1	1000993	1801.1	0.0	307.358	-2.08338	1.48101	1009002,21	
19368	-1	1093214	1801.55	0.0	648.901	1.94854	2.2798	-1009002,21,21	
19368	-1	1009313	1801.22	0.0	654.81	1.77513	-0.855186	1009002,-2	
19369	-1	1009313	1801.22	0.0	788.72	-0.575756	-2.53529	-1009002,21,21	
19369	-1	1009313	1801.22	0.0	790.484	-0.889026	0.618275	1009002,21,21	
19370	-1	1009113	1801.05	0.0	1030.09	-1.61476	-0.389069	-1009002,21,21	
19370	-1	1009213	1801.05	1.0	1036.33	1.58706	2.74958	-1009002,21,2	
19371	-1	1009113	1801.05	0.0	480.906	1.50018	-2.90863	-1009002,21,21	
19371	-1	1009213	1801.05	-1.0	519.814	0.509027	0.18334	1009002,21,21	
19380	-1	1009113	1801.05	0.0	496.072	0.109546	2.18034	1009002,21,21,21	
