event	bunchCrossing	pdgid	mass	charge	pt	eta	phi	mothers	daughters
7333	-1	1093214	1801.55	0.0	304.939	-1.3607	-1.03682	-1009002,21,21,21,21	
7333	-1	1009323	1801.22	-1.0	306.16	0.739436	2.22133	1009002,21	
7334	-1	1009223	1801.05	0.0	936.927	1.01005	2.81407	-1009002,21	
7334	-1	1009213	1801.05	1.0	919.279	-0.38863	-0.546572	-1009002,21,21	
7337	-1	1009213	1801.05	1.0	1069.91	-1.05174	-1.58879	-1009002,3	
7337	-1	1009313	1801.22	0.0	1055.64	-0.338991	1.5521	-1009002,21	
7340	-1	1009323	1801.22	1.0	964.809	0.907189	-2.17389	-1009002,21,21	
7340	-1	1009313	1801.22	0.0	914.16	-1.34516	0.914639	1009002,21,21	
7347	-1	1009213	1801.05	-1.0	1153.4	-1.72105	2.06095	-1009002,21,21	
7347	-1	1009213	1801.05	1.0	206.283	-2.009	-0.718975	1009002,21	
7349	-1	1009213	1801.05	1.0	679.191	1.21242	2.51209	-1009002,21,21	
7349	-1	1009113	1801.05	0.0	719.639	1.89425	-0.609609	1009002,21,21,21	
7350	-1	1092214	1801.38	-1.0	493.019	-0.873906	-1.62858	1009002,21	
7350	-1	1093224	1801.55	-1.0	491.732	-0.915428	1.73387	-1009002,21	
7352	-1	1009213	1801.05	1.0	415.775	1.10455	0.65377	-1009002,21,2	
7352	-1	1009213	1801.05	-1.0	361.404	1.4788	-2.46033	1009002,21	
7355	-1	1009223	1801.05	0.0	127.646	-0.534638	-1.41568	-1009002,21,21	
7355	-1	1009333	1801.4	0.0	441.578	-0.0824258	-2.61789	1009002,21	
7356	-1	1009213	1801.05	1.0	1089.6	-1.33622	1.01467	1009002,21	
7356	-1	1009213	1801.05	-1.0	466.281	0.713913	-2.17842	1009002,21	
7357	-1	1093224	1801.55	-1.0	902.893	1.93151	0.1701	-1009002,21,21	
7357	-1	1009313	1801.22	0.0	913.836	0.238854	-2.97048	1009002,21	
7364	-1	1009223	1801.05	0.0	415.047	-0.478907	-2.74365	-1009002,1	
7364	-1	1009213	1801.05	1.0	198.924	-1.42725	1.64379	1009002,21	
7365	-1	1009213	1801.05	1.0	1895.08	-1.5289	0.606602	-1009002,21	
7365	-1	1009223	1801.05	0.0	1992.75	0.0990858	-2.3815	1009002,21	
7366	-1	1092114	1801.38	0.0	862.987	0.973835	0.948226	-1009002,21	
7366	-1	1009213	1801.05	-1.0	828.754	1.67447	-2.13853	1009002,-3	
7367	-1	1091114	1801.38	-1.0	767.777	0.731243	-2.62189	1009002,21	
7367	-1	1000993	1801.1	0.0	974.746	-1.07995	0.699499	-1009002,21	
7368	-1	1009113	1801.05	0.0	453.293	0.356291	-3.03773	-1009002,21,21	
7368	-1	1009223	1801.05	0.0	479.569	1.17098	0.169291	-1009002,21	
7374	-1	1093224	1801.55	-1.0	734.02	-0.600093	-1.25128	1009002,21,21	
7374	-1	1009113	1801.05	0.0	746.976	0.757143	1.91444	1009002,21,21	
7378	-1	1000993	1801.1	0.0	327.567	2.00179	0.921456	-1009002,21,21	
7378	-1	1009213	1801.05	-1.0	285.757	0.241389	-2.27218	1009002,21	
7379	-1	1009213	1801.05	-1.0	1298.67	2.08569	-1.63592	-1009002,21,21	
7379	-1	1092114	1801.38	0.0	1312.45	-1.44182	1.5386	1009002,21,21	
7383	-1	1009213	1801.05	1.0	1204.85	0.751292	2.72814	1009002,21	
7383	-1	1009223	1801.05	0.0	1159.79	-0.101746	-0.404892	-1009002,21	
7385	-1	1009223	1801.05	0.0	200.577	2.92499	0.558844	-1009002,21	
7385	-1	1009223	1801.05	0.0	165.584	3.20555	-2.36921	1009002,21	
7386	-1	1009223	1801.05	0.0	419.909	0.108985	-1.30033	-1009002,2	
7386	-1	1009223	1801.05	0.0	417.29	2.31609	1.83695	1009002,-2	
7387	-1	1009213	1801.05	-1.0	725.657	-1.70286	-1.06656	-1009002,21,21	
7387	-1	1000993	1801.1	0.0	691.563	-1.39264	1.89487	1009002,21,21	
7398	-1	1009223	1801.05	0.0	415.246	-1.30959	1.97318	1009002,21	
7398	-1	1009113	1801.05	0.0	414.927	0.0385993	-1.16759	-1009002,2	
7407	-1	1009223	1801.05	0.0	576.958	-0.651922	2.58094	-1009002,21,21	
7407	-1	1009213	1801.05	-1.0	705.626	-0.159531	-1.10545	1009002,21,21	
7408	-1	1009223	1801.05	0.0	160.281	3.32349	-0.224567	1009002,21,21	
7408	-1	1009213	1801.05	1.0	170.555	2.10418	2.77301	-1009002,21	
7409	-1	1009313	1801.22	0.0	560.358	1.77918	-1.76429	-1009002,21,21,21	
7409	-1	1009213	1801.05	1.0	1187.09	-0.27443	1.56876	1009002,21,21	
7411	-1	1092114	1801.38	0.0	241.745	1.17445	-0.00925209	1009002,21	
7411	-1	1009223	1801.05	0.0	436.671	-2.16564	2.60524	-1009002,21	
7412	-1	1009223	1801.05	0.0	1751.26	-0.118396	-2.0491	-1009002,21,21	
7412	-1	1009223	1801.05	0.0	1723.03	0.152172	1.08381	1009002,21	
7415	-1	1009213	1801.05	1.0	824.406	0.75326	-2.63359	-1009002,21	
7415	-1	1009223	1801.05	0.0	820.468	1.60894	0.132391	1009002,21	
7418	-1	1009213	1801.05	-1.0	607.716	-0.273854	-0.722291	1009002,21	
7418	-1	1009223	1801.05	0.0	670.941	-0.542388	2.47962	-1009002,21,21	
7422	-1	1009113	1801.05	0.0	581.438	0.538548	1.78888	-1009002,21	
7422	-1	1009113	1801.05	0.0	559.161	1.20709	-1.24423	1009002,-3	
7424	-1	1092214	1801.38	1.0	490.57	-1.17137	-1.98701	1009002,21	
7424	-1	1093224	1801.55	-1.0	413.649	1.16765	1.64123	1009002,21,21	
7429	-1	1009223	1801.05	0.0	818.227	-0.51096	2.06695	1009002,21,21	
7429	-1	1009313	1801.22	0.0	838.188	-1.34516	-1.70498	-1009002,21,21	
7430	-1	1009213	1801.05	1.0	388.465	-1.87666	0.937032	-1009002,21,21	
7430	-1	1009113	1801.05	0.0	398.313	1.89381	-2.20849	1009002,-2	
7431	-1	1009333	1801.4	0.0	853.468	-0.784797	1.10345	1009002,21,21	
7431	-1	1009213	1801.05	1.0	867.507	-0.973288	-2.07628	-1009002,21	
7433	-1	1009113	1801.05	0.0	632.629	-0.323506	-0.883573	1009002,21	
7433	-1	1009313	1801.22	0.0	483.358	0.750086	2.47129	-1009002,21,21,21	
7434	-1	1009113	1801.05	0.0	1086.93	-0.056625	0.669073	-1009002,21	
7434	-1	1009113	1801.05	0.0	1087.22	-1.04582	-2.68346	1009002,21,21	
7438	-1	1009213	1801.05	-1.0	572.204	1.51476	0.489029	-1009002,21,21	
7438	-1	1009213	1801.05	1.0	593.196	1.00522	-2.61985	1009002,-1	
7440	-1	1009323	1801.22	1.0	276.379	2.72337	1.99534	-1009002,21	
7440	-1	1009313	1801.22	0.0	393.322	0.0312164	-1.45675	1009002,21,21,21	
7441	-1	1009323	1801.22	1.0	919.105	-1.22663	-1.08798	-1009002,21,21,21	
7441	-1	1000993	1801.1	0.0	864.818	-0.405961	2.15322	1009002,21	
7442	-1	1009223	1801.05	0.0	1006.07	0.0334182	-1.51121	-1009002,21	
7442	-1	1092114	1801.38	0.0	1003.85	0.543889	1.62492	1009002,21,21	
7447	-1	1093114	1801.55	-1.0	924.437	0.0765863	-1.41453	-1009002,21,21	
7447	-1	1000993	1801.1	0.0	927.756	-1.49814	1.6614	1009002,21	
7448	-1	1009213	1801.05	-1.0	894.349	0.0937598	-0.208124	1009002,21,21	
7448	-1	1009113	1801.05	0.0	310.146	1.54376	-1.84096	1009002,21,21	
7450	-1	1009213	1801.05	1.0	2969.29	-0.10563	0.501444	1009002,21	
7450	-1	1009223	1801.05	0.0	2887.72	-0.562125	-2.65849	1009002,21,21	
7456	-1	1009213	1801.05	-1.0	1136.19	1.214	-0.887961	-1009002,21,21	
7456	-1	1009223	1801.05	0.0	1157.9	1.17202	2.25774	1009002,-2	
7458	-1	1009223	1801.05	0.0	517.761	0.684634	2.17199	-1009002,1	
7458	-1	1009223	1801.05	0.0	508.274	1.4819	-0.848265	1009002,21	
7460	-1	1000993	1801.1	0.0	311.233	2.47567	2.82409	-1009002,21	
7460	-1	1009223	1801.05	0.0	337.793	0.587947	0.536308	1009002,21,21	
7462	-1	1009113	1801.05	0.0	418.135	1.58799	1.9961	1009002,21,21,21	
7462	-1	1000993	1801.1	0.0	421.116	1.54732	-1.32986	-1009002,21	
7463	-1	1092224	1801.38	2.0	300.379	-1.37831	-1.41538	1009002,21	
7463	-1	1009213	1801.05	1.0	183.724	-2.15072	2.22884	-1009002,21,21	
7464	-1	1000993	1801.1	0.0	2083.25	-1.22883	0.998833	-1009002,21,21	
7464	-1	1009213	1801.05	1.0	1911.17	-0.333318	-2.16436	1009002,21,21,21	
7465	-1	1009213	1801.05	-1.0	130.41	-2.88588	0.688125	-1009002,21,21	
7465	-1	1092114	1801.38	0.0	163.838	3.54596	-2.74721	-1009002,21,21	
7468	-1	1009113	1801.05	0.0	829.062	-1.49826	-2.96168	1009002,21	
7468	-1	1092114	1801.38	0.0	855.1	1.41426	0.12472	-1009002,21	
7470	-1	1000993	1801.1	0.0	350.146	-1.02439	-2.49268	-1009002,21,21	
7470	-1	1009223	1801.05	0.0	356.535	2.46728	0.651214	1009002,21,21	
7473	-1	1009223	1801.05	0.0	1269.52	-0.448415	-3.03037	-1009002,21,21	
7473	-1	1092114	1801.38	0.0	1066.72	-0.247988	0.340588	-1009002,21	
7475	-1	1092114	1801.38	0.0	538.664	-2.32067	-0.0953378	-1009002,21,21	
7475	-1	1009223	1801.05	0.0	405.562	-2.20879	-2.99643	1009002,21	
7476	-1	1009213	1801.05	-1.0	1372.84	0.555582	3.05544	1009002,21	
7476	-1	1009323	1801.22	-1.0	1164.34	-0.418708	-0.00590607	-1009002,21	
7477	-1	1000993	1801.1	0.0	1273.91	-0.352598	1.09541	-1009002,1	
7477	-1	1009213	1801.05	1.0	1272.75	-1.12596	-2.04455	1009002,-1	
7478	-1	1009213	1801.05	1.0	567.225	0.696431	-1.3606	-1009002,1	
7478	-1	1009213	1801.05	-1.0	573.516	0.979284	1.83048	1009002,21,21,21	
7482	-1	1093224	1801.55	1.0	1650.83	0.897832	-1.76039	1009002,21	
7482	-1	1092214	1801.38	1.0	1599.31	-1.52435	1.41685	-1009002,21	
7483	-1	1009213	1801.05	-1.0	183.695	-1.40264	0.225378	-1009002,21,21	
7483	-1	1092214	1801.38	1.0	186.25	-0.352764	-2.82211	1009002,21,21	
7484	-1	1009313	1801.22	0.0	425.785	-0.0488493	-1.73702	-1009002,21	
7484	-1	1093114	1801.55	-1.0	869.065	-1.36887	0.997223	1009002,21	
7486	-1	1009213	1801.05	-1.0	844.979	0.19911	1.56648	1009002,21,21	
7486	-1	1009113	1801.05	0.0	1069.84	-1.4541	-1.41703	-1009002,21	
7492	-1	1091114	1801.38	-1.0	606.845	-1.22825	-0.233538	1009002,21	
7492	-1	1009113	1801.05	0.0	613.375	-0.773152	2.92039	-1009002,21,21	
7493	-1	1000993	1801.1	0.0	993.164	1.17742	-0.826475	1009002,21,21	
7493	-1	1009313	1801.22	0.0	1044.12	-0.654929	2.28769	1009002,21,21	
7496	-1	1009223	1801.05	0.0	502.082	0.219089	2.57227	-1009002,1	
7496	-1	1000993	1801.1	0.0	521.581	-0.170706	-0.63026	1009002,21,21	
7501	-1	1093214	1801.55	0.0	152.975	3.66892	1.73972	-1009002,21	
7501	-1	1092224	1801.38	2.0	278.966	1.67287	-2.35417	1009002,21	
7502	-1	1009213	1801.05	1.0	658.434	0.700836	-0.607714	-1009002,3	
7502	-1	1009113	1801.05	0.0	651.316	1.67744	2.51868	1009002,21	
7504	-1	1009213	1801.05	-1.0	2305.01	0.34189	-1.80222	1009002,21	
7504	-1	1009213	1801.05	1.0	2321.41	1.22388	1.3431	-1009002,2	
7505	-1	1092114	1801.38	0.0	391.547	-2.19346	0.994333	-1009002,21	
7505	-1	1000993	1801.1	0.0	464.296	0.521801	-2.15738	1009002,-4	
7506	-1	1009113	1801.05	0.0	638.056	-0.154103	-1.21612	-1009002,21	
7506	-1	1009113	1801.05	0.0	589.427	-1.48669	2.04244	1009002,21	
7508	-1	1009113	1801.05	0.0	377.345	1.8688	-0.217138	-1009002,2	
7508	-1	1092114	1801.38	0.0	374.558	2.71059	2.95501	1009002,21	
7509	-1	1009213	1801.05	1.0	1107.61	-0.903528	1.2909	1009002,21	
7509	-1	1009223	1801.05	0.0	1002.9	1.11334	-1.7164	-1009002,21,21,21	
7511	-1	1092114	1801.38	0.0	680.859	-1.22449	-3.04141	-1009002,21	
7511	-1	1009113	1801.05	0.0	592.818	0.17745	-0.162927	1009002,21,21	
7513	-1	1009313	1801.22	0.0	712.873	-0.381644	-2.84424	-1009002,21,21	
7513	-1	1009323	1801.22	-1.0	701.49	1.09362	0.280354	1009002,21,21	
7518	-1	1009313	1801.22	0.0	408.171	-0.701189	1.1513	1009002,21	
7518	-1	1000993	1801.1	0.0	288.587	-2.53233	-2.03194	1009002,21	
7524	-1	1009223	1801.05	0.0	1188.65	-0.835392	1.77234	1009002,21,21	
7524	-1	1092214	1801.38	1.0	692.043	-0.418412	-0.825709	1009002,21	
7528	-1	1009313	1801.22	0.0	747.846	0.70469	-0.643863	-1009002,21,21	
7528	-1	1009213	1801.05	1.0	838.333	-1.20115	2.23326	-1009002,21,21	
7534	-1	1009313	1801.22	0.0	174.843	-0.516908	-1.40264	-1009002,21	
7534	-1	1009313	1801.22	0.0	173.347	-2.66911	1.83022	1009002,21,21	
7537	-1	1009213	1801.05	-1.0	666.476	1.05199	2.83852	1009002,21,21	
7537	-1	1093214	1801.55	0.0	624.645	0.990317	-0.183071	-1009002,21	
7540	-1	1009213	1801.05	-1.0	57.0552	-0.952923	-0.833188	-1009002,21,21	
7540	-1	1009223	1801.05	0.0	59.005	-1.44909	2.22308	1009002,-1	
7543	-1	1000993	1801.1	0.0	1429.79	0.417688	-0.489286	1009002,21	
7543	-1	1092214	1801.38	-1.0	1561.46	-0.671439	2.58951	-1009002,21,21	
7547	-1	1009213	1801.05	-1.0	351.011	-0.866002	3.00192	1009002,-1	
7547	-1	1009213	1801.05	1.0	355.808	-0.799224	-0.0769251	-1009002,21,21	
7549	-1	1009213	1801.05	-1.0	886.609	-1.19046	1.86592	1009002,21	
7549	-1	1009213	1801.05	1.0	1132.21	0.105604	-1.26695	1009002,21,21	
7552	-1	1009213	1801.05	1.0	1452.28	0.876918	1.25646	-1009002,21	
7552	-1	1009223	1801.05	0.0	1459.89	-0.0876116	-1.8031	1009002,21,21	
7555	-1	1009113	1801.05	0.0	357.206	-0.316052	-1.69791	-1009002,21,21	
7555	-1	1009213	1801.05	-1.0	562.12	1.57066	1.26729	1009002,21,21	
7559	-1	1009213	1801.05	-1.0	290.013	0.499151	0.349171	1009002,21	
7559	-1	1000993	1801.1	0.0	316.616	-0.623003	-2.95213	1009002,-1	
7560	-1	1000993	1801.1	0.0	980.218	1.05453	-1.84183	-1009002,21,21	
7560	-1	1009113	1801.05	0.0	999.981	0.354184	1.32943	-1009002,21,21	
7561	-1	1093214	1801.55	0.0	515.843	-0.953083	-0.717073	1009002,21	
7561	-1	1009313	1801.22	0.0	508.168	-0.364652	2.35583	-1009002,21	
7568	-1	1009113	1801.05	0.0	750.881	0.458085	-3.03479	1009002,-3	
7568	-1	1093114	1801.55	1.0	633.347	0.240685	0.20603	-1009002,21,21	
7575	-1	1009323	1801.22	1.0	998.992	1.0248	-0.171622	-1009002,1	
7575	-1	1009313	1801.22	0.0	880.659	-1.00963	2.91885	1009002,21,21	
7579	-1	1009113	1801.05	0.0	1806.91	-1.32016	2.28589	-1009002,21	
7579	-1	1093214	1801.55	0.0	1782.45	0.0267052	-0.874594	1009002,21,21	
7586	-1	1009213	1801.05	1.0	710.168	1.41325	2.41884	-1009002,2	
7586	-1	1009113	1801.05	0.0	703.13	1.44207	-0.718698	1009002,21,21	
7587	-1	1000993	1801.1	0.0	1140.01	-1.04438	-1.95863	-1009002,21	
7587	-1	1009113	1801.05	0.0	1138.47	-1.46893	1.18304	1009002,21	
7593	-1	1009213	1801.05	1.0	761.086	0.0349255	2.40597	-1009002,21	
7593	-1	1009213	1801.05	-1.0	1164.36	0.809211	0.232985	1009002,21,21	
7594	-1	1009213	1801.05	-1.0	431.326	1.28599	0.620124	-1009002,21,21	
7594	-1	1009223	1801.05	0.0	368.997	-1.55563	-2.54722	1009002,21	
7600	-1	1009313	1801.22	0.0	703.337	0.569511	1.49797	-1009002,2	
7600	-1	1093214	1801.55	0.0	759.456	1.80021	-1.83085	1009002,21,21	
7603	-1	1000993	1801.1	0.0	1266.28	0.617392	2.44684	-1009002,21,21	
7603	-1	1009223	1801.05	0.0	1283.22	0.797541	-0.716473	1009002,-3	
7608	-1	1009113	1801.05	0.0	1598.81	0.0846597	2.24401	-1009002,21,21,21	
7608	-1	1000993	1801.1	0.0	1459.51	1.15496	-0.870866	1009002,21,21	
7610	-1	1009213	1801.05	1.0	1027.46	-0.272613	-2.06722	-1009002,1	
7610	-1	1009213	1801.05	-1.0	1167.74	-0.147443	1.19827	1009002,21,21	
7611	-1	1009223	1801.05	0.0	2154.24	0.500098	-0.559107	-1009002,21	
7611	-1	1092214	1801.38	1.0	2294.76	-0.153148	2.58106	1009002,21,21	
7617	-1	1009213	1801.05	-1.0	538.158	1.71884	1.81773	1009002,-3	
7617	-1	1009113	1801.05	0.0	531.296	-1.15674	-1.31371	-1009002,21	
7618	-1	1009213	1801.05	-1.0	1325.99	1.02851	1.25154	-1009002,3	
7618	-1	1009213	1801.05	1.0	1065.4	-0.174893	-1.88589	1009002,21,21	
7619	-1	1000993	1801.1	0.0	134.479	0.676203	0.186372	-1009002,1	
7619	-1	1009213	1801.05	-1.0	341.713	-1.35075	-3.11293	1009002,21,21	
7620	-1	1000993	1801.1	0.0	187.281	-1.98637	-0.0719817	-1009002,21,21	
7620	-1	1009113	1801.05	0.0	41.3314	3.69894	-1.93327	-1009002,21,21	
7622	-1	1009213	1801.05	-1.0	586.817	-1.66441	-2.81388	-1009002,21	
7622	-1	1009213	1801.05	-1.0	570.245	1.1026	0.22602	1009002,21	
7628	-1	1009213	1801.05	1.0	821.069	1.22505	2.42904	1009002,21	
7628	-1	1009213	1801.05	-1.0	876.093	0.74055	-0.778149	-1009002,21,21,21	
7633	-1	1009323	1801.22	-1.0	349.205	-1.63742	2.5484	-1009002,21,1	
7633	-1	1009213	1801.05	1.0	357.238	-1.86176	-0.630672	1009002,-2	
7634	-1	1009113	1801.05	0.0	962.424	-0.31944	-0.664213	1009002,21,21	
7634	-1	1009313	1801.22	0.0	947.276	0.170123	2.50296	-1009002,21,21	
7635	-1	1000993	1801.1	0.0	768.844	-0.486479	0.272633	-1009002,21	
7635	-1	1009113	1801.05	0.0	352.093	0.226797	-1.16642	1009002,21,21	
7637	-1	1009223	1801.05	0.0	445.824	2.239	0.952913	-1009002,21	
7637	-1	1009113	1801.05	0.0	494.179	-0.649398	-2.24204	1009002,21,-2	
7639	-1	1009213	1801.05	-1.0	309.333	-1.40328	-2.48017	1009002,21	
7639	-1	1009213	1801.05	-1.0	439.342	1.43482	-0.984528	-1009002,21,21	
7641	-1	1009313	1801.22	0.0	344.084	1.90892	2.98655	1009002,21	
7641	-1	1009213	1801.05	-1.0	301.593	1.99098	-0.250891	-1009002,21	
7642	-1	1009213	1801.05	1.0	909.661	-0.782365	-1.0335	1009002,21	
7642	-1	1000993	1801.1	0.0	894.462	-1.0578	2.10289	-1009002,21	
7643	-1	1009223	1801.05	0.0	494.985	-1.20422	0.0730826	-1009002,1	
7643	-1	1009213	1801.05	1.0	469.936	-0.025411	-3.0958	1009002,21	
7647	-1	1000993	1801.1	0.0	601.035	-0.0829118	-2.88915	1009002,21	
7647	-1	1009223	1801.05	0.0	420.424	-1.17064	0.320229	-1009002,21	
7650	-1	1009113	1801.05	0.0	1701.34	0.18991	0.153117	-1009002,21	
7650	-1	1009113	1801.05	0.0	1715.73	-0.28604	-2.98145	1009002,21	
7651	-1	1009213	1801.05	1.0	221.535	1.65899	-1.79553	-1009002,21,21	
7651	-1	1009213	1801.05	-1.0	231.682	1.61252	1.16335	-1009002,21	
7652	-1	1000993	1801.1	0.0	1043.82	-1.329	-1.78581	1009002,21	
7652	-1	1009213	1801.05	-1.0	1043.83	0.425077	1.34783	-1009002,21,21	
7655	-1	1009213	1801.05	-1.0	666.99	0.204218	2.1178	-1009002,21,21	
7655	-1	1009323	1801.22	1.0	680.561	0.707546	-1.06132	1009002,21	
7656	-1	1009313	1801.22	0.0	1343.03	-0.0418662	2.35868	-1009002,21,21	
7656	-1	1009313	1801.22	0.0	1269.05	-1.0667	-0.775367	1009002,21	
7658	-1	1000993	1801.1	0.0	339.261	0.0402438	-1.83763	-1009002,21,21	
7658	-1	1009223	1801.05	0.0	288.997	1.48132	1.55016	-1009002,21,21	
7663	-1	1009313	1801.22	0.0	1315.07	0.934833	-0.992865	-1009002,21,21	
7663	-1	1009223	1801.05	0.0	1302.17	0.178752	2.15398	-1009002,21,21	
7667	-1	1009113	1801.05	0.0	243.246	-1.66187	1.59165	-1009002,1	
7667	-1	1009313	1801.22	0.0	233.682	-0.87193	-1.49185	-1009002,21,21	
7668	-1	1009213	1801.05	-1.0	370.733	-1.64	0.953998	-1009002,21	
7668	-1	1093214	1801.55	0.0	546.185	1.59869	-2.02937	1009002,21,21	
7670	-1	1009213	1801.05	-1.0	837.082	0.135211	0.746025	-1009002,21,21	
7670	-1	1009213	1801.05	1.0	759.974	-0.607495	-2.41133	1009002,21	
7672	-1	1009313	1801.22	0.0	204.008	0.352047	-1.67191	1009002,21,21	
7672	-1	1009323	1801.22	1.0	235.05	-2.78022	0.563453	-1009002,21	
7673	-1	1000993	1801.1	0.0	664.799	1.33845	0.561999	1009002,21	
7673	-1	1009113	1801.05	0.0	650.79	-0.686384	-2.75793	-1009002,21,21	
7674	-1	1009223	1801.05	0.0	1518.83	-0.0618267	-2.95382	-1009002,21	
7674	-1	1009323	1801.22	1.0	1018.75	1.02224	0.304439	1009002,21	
7675	-1	1009223	1801.05	0.0	565.649	0.213636	-0.0674656	-1009002,21,21	
7675	-1	1000993	1801.1	0.0	705.31	1.92374	-2.88973	1009002,21	
7679	-1	1009313	1801.22	0.0	1323.65	0.358468	-2.19761	1009002,21	
7679	-1	1009213	1801.05	-1.0	1438.85	-0.159249	0.984509	1009002,21	
7681	-1	1009213	1801.05	1.0	896.028	-0.0993092	-1.58122	-1009002,1	
7681	-1	1009113	1801.05	0.0	876.479	-0.751262	1.56189	1009002,21	
7689	-1	1000993	1801.1	0.0	371.935	-2.62482	2.51822	-1009002,2	
7689	-1	1009213	1801.05	1.0	393.365	1.5307	-0.612115	1009002,21,21	
7697	-1	1009223	1801.05	0.0	803.088	0.899797	-0.635684	1009002,21,21	
7697	-1	1092214	1801.38	1.0	758.721	0.267256	2.50166	1009002,2203	
7701	-1	1009213	1801.05	-1.0	854.48	-0.0814031	-0.679372	-1009002,21,21	
7701	-1	1009223	1801.05	0.0	901.352	-0.56154	2.4209	1009002,21,21,21	
7703	-1	1009113	1801.05	0.0	604.267	1.06757	1.26833	1009002,21,21	
7703	-1	1009213	1801.05	1.0	590.924	0.946267	-1.8205	-1009002,21	
7707	-1	1009213	1801.05	1.0	782.189	-1.05443	1.62032	-1009002,21	
7707	-1	1009113	1801.05	0.0	828.626	-1.11174	-1.64742	1009002,21,21	
7708	-1	1009223	1801.05	0.0	923.994	-0.875384	1.07074	-1009002,21	
7708	-1	1009223	1801.05	0.0	953.1	-1.41255	-1.95204	1009002,21,21	
7713	-1	1009213	1801.05	-1.0	1248.39	-0.109132	0.47405	-1009002,21	
7713	-1	1009333	1801.4	0.0	1252.25	-1.21465	-2.66127	1009002,21,21	
7718	-1	1000993	1801.1	0.0	842.367	0.371556	1.91091	-1009002,21,21	
7718	-1	1009223	1801.05	0.0	763.717	-0.142998	-1.27644	1009002,21	
7719	-1	1009223	1801.05	0.0	2003.18	0.0865771	-2.90192	-1009002,1	
7719	-1	1009323	1801.22	1.0	1439.97	-0.302892	0.180875	1009002,21,21	
7721	-1	1009223	1801.05	0.0	1222.73	1.45671	2.22325	-1009002,21	
7721	-1	1009213	1801.05	-1.0	1264.71	1.21139	-0.926048	-1009002,21,21	
7727	-1	1009333	1801.4	0.0	1020.9	-0.491902	0.0261141	-1009002,21,21	
7727	-1	1009323	1801.22	-1.0	888.997	0.688068	-3.01443	1009002,21,21	
7730	-1	1009213	1801.05	-1.0	409.927	-2.24037	-1.72911	-1009002,4	
7730	-1	1009213	1801.05	1.0	411.21	-1.70054	1.32579	1009002,21,21	
7737	-1	1009313	1801.22	0.0	857.303	-1.00645	2.88574	1009002,21	
7737	-1	1009113	1801.05	0.0	1215.8	0.789016	-0.342362	-1009002,21	
7738	-1	1000993	1801.1	0.0	452.971	-0.423506	-3.13443	-1009002,3	
7738	-1	1009213	1801.05	-1.0	387.781	-1.45777	-0.497238	1009002,21	
7740	-1	1009213	1801.05	-1.0	1272.78	0.740418	-3.11259	-1009002,21	
7740	-1	1009213	1801.05	1.0	1267.01	0.894143	0.0242378	1009002,21	
7747	-1	1009223	1801.05	0.0	1638.77	-0.790019	-1.46871	1009002,21,21	
7747	-1	1000993	1801.1	0.0	1381.15	-0.849079	1.5559	-1009002,21,21	
7748	-1	1009113	1801.05	0.0	751.066	1.34294	0.696879	-1009002,1	
7748	-1	1009113	1801.05	0.0	767.887	1.37814	-2.46688	1009002,21	
7750	-1	1000993	1801.1	0.0	1027.15	0.868412	0.0239228	-1009002,21	
7750	-1	1009213	1801.05	-1.0	1141.08	0.909112	3.13088	1009002,21	
7755	-1	1000993	1801.1	0.0	1719.17	-0.862495	0.0470871	-1009002,21	
7755	-1	1009213	1801.05	1.0	1773.78	-0.555353	3.1333	1009002,21	
7756	-1	1009213	1801.05	-1.0	900.652	-1.2934	-2.35699	-1009002,21	
7756	-1	1009213	1801.05	1.0	1025.74	-0.423855	0.856061	1009002,21	
7758	-1	1009113	1801.05	0.0	260.89	-2.94227	0.3001	-1009002,2	
7758	-1	1009213	1801.05	-1.0	259.838	-2.38035	-2.85273	-1009002,21,21	
7760	-1	1009313	1801.22	0.0	109.888	2.18316	-3.05334	-1009002,21	
7760	-1	1093224	1801.55	1.0	127.315	-2.00786	-0.225371	1009002,21,21	
7762	-1	1009213	1801.05	-1.0	174.275	2.02609	-1.41423	1009002,21,21	
7762	-1	1009223	1801.05	0.0	153.934	-2.42326	1.65738	1009002,21,21	
7764	-1	1009113	1801.05	0.0	882.083	1.54735	1.08183	-1009002,21	
7764	-1	1009113	1801.05	0.0	939.451	0.412056	-2.19332	1009002,21,21	
7765	-1	1009223	1801.05	0.0	606.58	0.329808	-2.71176	-1009002,21,21	
7765	-1	1009223	1801.05	0.0	645.414	1.32731	0.42314	1009002,-4	
7772	-1	1009223	1801.05	0.0	306.189	-2.90357	0.0125835	-1009002,21	
7772	-1	1009213	1801.05	1.0	402.506	-2.10139	2.41808	1009002,21,21	
7776	-1	1092214	1801.38	-1.0	1224.17	-0.246095	-0.396039	-1009002,21,21	
7776	-1	1009223	1801.05	0.0	565.3	-0.523234	2.78818	1009002,-2	
7780	-1	1009313	1801.22	0.0	507.016	-0.305742	-2.52175	-1009002,21,21,21	
7780	-1	1009113	1801.05	0.0	597.766	0.485072	0.910301	1009002,21	
7791	-1	1009213	1801.05	1.0	1533.04	-0.99223	-2.60783	-1009002,21	
7791	-1	1009213	1801.05	-1.0	1550.98	-0.965986	0.543061	1009002,21,21	
7792	-1	1009223	1801.05	0.0	254.105	2.37798	-0.703453	-1009002,21	
