event	pdgid	mass	charge	pt	eta	phi	mothers	daughters	longLived
3237	1009113	1001.05	0.0	272.662	1130.8	-1.27487	0.639728	1009002,21		0
3239	1009313	1001.22	0.0	200.606	1146.8	-1.68446	-2.83606	1009002,21,21		0
3240	1009313	1001.22	0.0	1155.92	1695.81	0.597809	-2.20442	-1009002,21,21		0
3242	1009113	1001.05	0.0	853.563	1327.82	-0.209492	1.14475	-1009002,21		0
3244	1092214	1001.38	1.0	1080.92	1573.13	0.489903	1.14411	-1009002,21,21		0
3245	1009213	1001.05	1.0	1136.81	1593.41	0.422305	-1.97946	1009002,21,21		0
3246	1000993	1001.1	0.0	348.011	2025.7	-2.30466	2.74419	-1009002,21		0
3247	1009213	1001.05	-1.0	388.692	1074.04	0.0499734	-0.43936	1009002,21,21		0
3248	1009213	1001.05	1.0	315.119	1171.74	-1.27713	1.90218	-1009002,21,21		0
3249	1009213	1001.05	-1.0	431.49	2234.63	-2.21387	-2.76372	1009002,21,21		0
3250	1009113	1001.05	0.0	550.574	1149.45	0.227751	-0.265028	-1009002,21		0
3255	1009213	1001.05	-1.0	717.285	1247.87	-0.277266	2.89543	1009002,21,21		0
3258	1009223	1001.05	0.0	1221.29	2426.22	-1.19932	-2.51501	1009002,21		0
3259	1009213	1001.05	1.0	1230.37	1963.86	-0.839136	0.636059	-1009002,21,21		0
3261	1009323	1001.22	1.0	348.481	1142.48	1.03006	2.76367	1009002,-3		0
3264	1009223	1001.05	0.0	355.725	1169.13	-1.12164	-0.31013	-1009002,3		0
3266	1009213	1001.05	1.0	881.836	1334.86	-0.0522318	2.25774	-1009002,21,21		0
3267	1009313	1001.22	0.0	822.204	1298.63	0.108362	-0.942479	-1009002,21,21		0
3269	1009213	1001.05	-1.0	27.6664	1003.72	-1.62768	-1.89034	-1009002,2		0
3270	1009213	1001.05	1.0	16.0201	1148.78	4.25337	1.48525	1009002,21		0
3271	1009113	1001.05	0.0	239.658	1405.19	-2.09263	-0.488396	-1009002,21		0
3276	1000993	1001.1	0.0	172.692	1017.52	-0.327869	2.31034	1009002,21		0
3277	1009213	1001.05	1.0	237.614	1374.56	-2.05418	-0.582472	-1009002,21		0
3279	1009223	1001.05	0.0	295.502	1127.18	1.16113	2.48441	1009002,21		0
3281	1009113	1001.05	0.0	313.468	1072.68	-0.665134	0.638654	-1009002,21		0
3282	1009213	1001.05	-1.0	341.721	2437.61	2.55961	-2.42127	-1009002,21,21		0
3283	1009223	1001.05	0.0	494.219	1176.75	0.695338	0.838783	1009002,21		0
3287	1009223	1001.05	0.0	510.788	1125.56	0.121709	-2.18355	1009002,21,21		0
3288	1000993	1001.1	0.0	147.432	1025.1	-0.958522	2.6491	-1009002,21,21		0
3289	1009213	1001.05	1.0	147.753	2368.19	3.36788	-0.504878	1009002,21,21		0
3291	1009223	1001.05	0.0	131.608	1036.15	1.3352	-3.0798	-1009002,21		0
3293	1009223	1001.05	0.0	144.666	1076.44	1.66427	-0.2827	1009002,21		0
3295	1092214	1001.38	-1.0	741.333	3951.8	-2.3239	-1.45156	-1009002,21,21		0
3297	1009223	1001.05	0.0	541.533	1578.56	1.4525	2.06658	1009002,21,21		0
3300	1009313	1001.22	0.0	629.121	1706.39	1.42356	1.53696	1009002,21		0
3301	1092114	1001.38	0.0	507.41	1122.6	0.00730297	-2.48306	-1009002,21		0
3302	1091114	1001.38	1.0	322.982	1190.96	1.31469	0.226234	-1009002,21		0
3303	1009313	1001.22	0.0	329.283	1088.47	0.75241	-2.94039	-1009002,21,21		0
3304	1093224	1001.55	1.0	98.4106	1019.89	1.29165	-0.946415	1009002,21,21,21		0
3305	1009213	1001.05	-1.0	90.3707	1012.82	1.12593	2.23155	-1009002,21,21		0
3307	1009213	1001.05	-1.0	119.849	1484.19	-2.90312	0.345733	-1009002,21,21		0
3309	1009323	1001.22	1.0	139.696	1162.89	-2.12206	-2.89438	1009002,21,21		0
3310	1009213	1001.05	1.0	188.638	1549.83	2.52285	-0.39026	-1009002,21,2		0
3313	1009223	1001.05	0.0	95.782	1126.4	2.36923	-2.16263	1009002,21		0
3314	1009213	1001.05	1.0	323.718	2594.97	2.68944	0.236346	1009002,21,21		0
3315	1009313	1001.22	0.0	234.315	1690.99	2.44624	-3.03614	1009002,21,21		0
3316	1009213	1001.05	1.0	575.504	1191.83	-0.492794	1.81283	1009002,-1		0
3317	1009323	1001.22	1.0	540.809	1146.57	0.256681	-1.293	-1009002,21		0
3321	1009223	1001.05	0.0	537.753	1241.12	-0.829639	-0.846302	-1009002,21,21		0
3323	1009213	1001.05	1.0	630.512	1404.13	-1.01561	2.46889	-1009002,21,21		0
3324	1009223	1001.05	0.0	916.539	1413.76	-0.419335	0.527085	-1009002,21		0
3325	1009223	1001.05	0.0	830.357	1750.11	-1.14393	-2.65111	1009002,21,21		0
3326	1000993	1001.1	0.0	341.003	1358.03	-1.64659	-2.92449	1009002,21		0
3329	1009323	1001.22	1.0	360.154	1371.01	-1.60968	0.275481	-1009002,21,21		0
3331	1009113	1001.05	0.0	428.369	1137.45	-0.707365	-2.58025	-1009002,21,21		0
3332	1009213	1001.05	-1.0	803.911	1336.33	-0.446163	-0.145407	1009002,21,21		0
3335	1000993	1001.1	0.0	277.951	1108.77	-1.13389	-0.267978	-1009002,21,21,21		0
3338	1092114	1001.38	0.0	264.091	1110.86	-1.20678	2.97081	1009002,21		0
3339	1009223	1001.05	0.0	567.521	1821.9	1.64309	1.01246	1009002,21		0
3342	1000993	1001.1	0.0	556.439	1427.84	1.21251	-2.24828	-1009002,21,21		0
3343	1009213	1001.05	-1.0	567.805	1161.19	-0.268728	0.451592	-1009002,21,21,21,21,21,21		0
3349	1009213	1001.05	1.0	559.119	1151.38	0.186151	-2.6729	1009002,21,21		0
3351	1009113	1001.05	0.0	391.202	1693.01	1.9219	-1.4655	-1009002,21,21		0
3352	1009213	1001.05	-1.0	334.945	1821.94	2.19482	1.42907	1009002,-3		0
3353	1009213	1001.05	1.0	730.43	2504.41	-1.81195	0.790208	-1009002,21,21		0
3354	1009323	1001.22	1.0	520.466	1297.67	-1.03578	-2.32949	-1009002,21,21		0
3356	1009223	1001.05	0.0	738.684	1261.87	-0.282056	2.35288	-1009002,21,21		0
3357	1009113	1001.05	0.0	731.365	1313.81	-0.564184	-0.768605	1009002,21		0
3358	1009223	1001.05	0.0	517.946	1158.67	0.4978	-0.615747	-1009002,21		0
3359	1009213	1001.05	-1.0	446.521	1493.49	-1.55898	2.58467	-1009002,21		0
3360	1009323	1001.22	1.0	455.758	1109.28	0.307967	2.22556	1009002,21		0
3362	1009113	1001.05	0.0	419.773	1085.51	0.010807	-0.938364	1009002,21		0
3364	1009213	1001.05	-1.0	311.186	1515.33	1.97017	1.05639	-1009002,21,21		0
3365	1009213	1001.05	-1.0	309.744	1263.09	1.56099	-2.08259	1009002,21		0
3368	1009323	1001.22	1.0	275.763	1041.09	0.262838	-0.202357	-1009002,21,21		0
3369	1009323	1001.22	-1.0	457.556	1733.96	1.79542	-2.39391	1009002,21		0
3371	1009113	1001.05	0.0	477.388	1151.95	-0.61321	3.11886	-1009002,21,21,4		0
3375	1009213	1001.05	-1.0	467.008	2611.04	-2.3253	-0.0162388	1009002,21,-3		0
3380	1009313	1001.22	0.0	477.18	2712.91	-2.34875	-0.56119	-1009002,21		0
3382	1009313	1001.22	0.0	454.9	1325.72	-1.26349	2.47287	1009002,21,21		0
3383	1009213	1001.05	-1.0	197.984	1281.59	-2.0742	3.04831	-1009002,21		0
3385	1009223	1001.05	0.0	250.056	1317.7	1.90276	-0.345845	1009002,21		0
3386	1092214	1001.38	1.0	424.67	1107.76	0.475962	-1.93374	-1009002,21,21		0
3387	1009113	1001.05	0.0	502.767	1130.32	-0.29569	1.14472	-1009002,5		0
3390	1093214	1001.55	0.0	600.69	1349.67	-0.967876	-1.13703	-1009002,21,21		0
3396	1093224	1001.55	1.0	597.669	1337.12	-0.946353	1.99427	1009002,21,21		0
3397	1000993	1001.1	0.0	267.831	1148.28	-1.37284	2.79343	1009002,21,21		0
3399	1009213	1001.05	-1.0	334.639	2083.33	-2.38207	-3.04893	-1009002,21		0
3403	1009213	1001.05	1.0	779.03	1817.97	1.28639	-1.34889	-1009002,21		0
3408	1009113	1001.05	0.0	770.235	1504.44	0.923926	1.79037	1009002,21,-4		0
3412	1009213	1001.05	1.0	540.43	1240.08	0.818734	-0.257923	1009002,21		0
3413	1009223	1001.05	0.0	282.499	1838.31	-2.38171	2.17497	1009002,21		0
3414	1009113	1001.05	0.0	483.203	1138.55	-0.490104	-2.28809	1009002,-1		0
3415	1009113	1001.05	0.0	389.595	2173.62	-2.28264	0.44991	-1009002,21		0
3417	1009113	1001.05	0.0	177.275	1210.73	-2.02163	-1.11962	1009002,21,21		0
3419	1009213	1001.05	-1.0	164.135	1105.01	1.70848	1.96576	-1009002,21,21		0
3421	1009213	1001.05	-1.0	536.003	1167.67	0.488063	2.71639	-1009002,21		0
3423	1092224	1001.38	2.0	538.725	1173.48	-0.515165	-0.431369	1009002,21,21,21		0
3429	1009213	1001.05	1.0	825.482	1525.42	0.861212	0.97896	1009002,21,21		0
3431	1009313	1001.22	0.0	729.371	1533.42	-1.04083	-1.91885	-1009002,21		0
3434	1000993	1001.1	0.0	723.494	1282.2	0.459277	-1.93835	1009002,21,21		0
3435	1009223	1001.05	0.0	508.271	1246.01	-0.925456	1.4491	1009002,21		0
3436	1009213	1001.05	1.0	1229.72	1593.67	0.129421	-2.44738	1009002,21,21,21		0
3439	1009223	1001.05	0.0	788.223	1288.57	-0.241711	0.710249	-1009002,1		0
3447	1009213	1001.05	1.0	611.415	1182.77	0.245646	2.58506	-1009002,21,21		0
3449	1009213	1001.05	-1.0	555.607	1257.47	-0.835352	-0.567507	1009002,21		0
3450	1009213	1001.05	-1.0	407.695	1218.11	-1.12494	-3.12591	-1009002,21,21		0
3452	1009223	1001.05	0.0	424.249	1286.34	-1.25973	0.0103101	-1009002,21		0
3454	1009213	1001.05	-1.0	108.766	1034.93	1.52876	1.98657	-1009002,21,21		0
3455	1009213	1001.05	1.0	102.932	1293.16	2.76274	-1.24596	1009002,21		0
3457	1009223	1001.05	0.0	34.3563	1026.44	-2.57507	-1.1882	-1009002,5		0
3458	1009213	1001.05	-1.0	109.236	2164.03	-3.55816	1.29311	-1009002,21		0
3459	1009223	1001.05	0.0	357.205	1215.74	1.27635	-0.436416	-1009002,21,21		0
3461	1092114	1001.38	0.0	329.682	1071.62	-0.554026	2.6943	1009002,21		0
3465	1009213	1001.05	1.0	552.592	1163.72	-0.382055	-0.859295	-1009002,21,21,1		0
3466	1009223	1001.05	0.0	809.746	1344.63	0.462065	2.6032	-1009002,2		0
3471	1092114	1001.38	0.0	845.154	1385.36	0.509666	0.113057	-1009002,21,1		0
3473	1009223	1001.05	0.0	870.087	1390.44	-0.46294	-2.98261	1009002,21		0
3475	1009223	1001.05	0.0	230.946	1095.37	1.27282	-1.37377	-1009002,21,21		0
3476	1009213	1001.05	1.0	149.817	1103.22	1.79572	1.78344	1009002,21,21		0
3480	1093214	1001.55	0.0	140.409	1039.48	-1.30622	-2.45395	-1009002,21		0
3481	1009113	1001.05	0.0	132.086	1891.97	3.18915	0.517996	-1009002,21		0
3482	1009213	1001.05	-1.0	1297.39	1639.01	-0.0244452	-3.1361	1009002,21		0
3484	1092114	1001.38	0.0	1117.06	1621.93	-0.527153	-0.129062	1009002,21,21		0
3485	1009323	1001.22	-1.0	184.662	1073.49	-1.37116	-0.902216	-1009002,3		0
3486	1009213	1001.05	1.0	161.929	1402.59	-2.48915	2.2902	1009002,21		0
3487	1009213	1001.05	1.0	269.294	1079.01	0.958306	-2.23232	1009002,21		0
3488	1009213	1001.05	1.0	1125.07	2037.14	-1.02832	0.59067	1009002,21		0
3489	1009213	1001.05	1.0	225.053	1296.58	-1.97182	1.21748	-1009002,1		0
3490	1009213	1001.05	1.0	221.526	1230.46	-1.8407	-1.92246	-1009002,21		0
3494	1009213	1001.05	-1.0	183.125	1110.77	1.62127	1.4183	-1009002,21		0
3495	1009223	1001.05	0.0	195.037	1020.76	0.216336	-1.88562	1009002,21		0
3497	1009213	1001.05	1.0	467.316	1287.08	-1.14557	1.31509	-1009002,21,21		0
3499	1009213	1001.05	-1.0	487.889	2090.66	-1.99994	-1.80338	1009002,21,21		0
3501	1000993	1001.1	0.0	624.846	1180.13	-0.0137382	2.81122	1009002,21		0
3505	1009113	1001.05	0.0	667.589	1269.37	0.573733	-0.759854	-1009002,1		0
3508	1009113	1001.05	0.0	197.426	1461.82	-2.37008	2.95023	-1009002,21		0
3509	1009223	1001.05	0.0	250.396	1717.45	-2.403	-0.553176	1009002,-1		0
3511	1000993	1001.1	0.0	1363.75	2371.48	1.02784	-0.894832	-1009002,21		0
3512	1009113	1001.05	0.0	1317.02	2393.39	1.08653	2.24333	1009002,21		0
3516	1009213	1001.05	-1.0	283.226	1080.91	0.906359	1.15109	1009002,21,21		0
3518	1009113	1001.05	0.0	200.271	1044.49	0.951964	-2.04451	1009002,21		0
3520	1009213	1001.05	1.0	514.282	1754.33	1.68976	3.03609	-1009002,21		0
3523	1009313	1001.21	0.0	558.3	1150.09	0.16517	-0.162941	-1009002,1		0
3524	1009113	1001.05	0.0	605.748	1173.31	0.143555	0.754653	-1009002,21,21		0
3527	1000993	1001.1	0.0	623.164	1463.02	1.13194	-2.37301	1009002,21		0
3529	1009223	1001.05	0.0	658.954	1393.14	-0.9354	2.49944	1009002,21		0
3530	1000993	1001.1	0.0	804.593	1432.28	0.723178	-0.741087	1009002,21		0
3531	1000993	1001.1	0.0	519.26	1164.16	-0.53098	3.00269	1009002,21,21		0
3532	1009213	1001.05	-1.0	571.367	1203.58	0.574311	0.0220813	-1009002,21		0
3533	1009313	1001.22	0.0	248.984	1047.06	-0.666641	3.00862	-1009002,1		0
3534	1091114	1001.38	-1.0	278.553	1373.08	1.88612	-0.10549	1009002,21,21		0
3537	1009113	1001.05	0.0	709.65	1244.46	0.288106	-0.326375	1009002,21,21		0
3538	1009113	1001.05	0.0	640.22	1710.43	-1.40803	2.81037	-1009002,21,21		0
3540	1000993	1001.1	0.0	784.533	1440.41	0.78017	-2.46188	-1009002,21,21,21		0
3541	1009223	1001.05	0.0	786.026	1286.65	-0.237605	0.706073	1009002,21		0
3543	1009223	1001.05	0.0	199.826	1109.81	-1.52106	-0.422435	1009002,21,21		0
3544	1009213	1001.05	-1.0	265.668	1579.16	2.20655	2.19675	1009002,21		0
3545	1000993	1001.1	0.0	333.174	1305.16	-1.57264	-0.171822	-1009002,21		0
3547	1009213	1001.05	1.0	350.27	1103.79	-0.788865	-2.93495	-1009002,21,21		0
3549	1009213	1001.05	1.0	495.064	1366.36	-1.24376	1.68582	-1009002,21		0
3550	1009213	1001.05	-1.0	494.179	1469.19	-1.41313	-1.45116	1009002,21		0
3551	1009213	1001.05	1.0	411.225	1867.47	2.01951	2.21658	-1009002,21,1		0
3553	1009113	1001.05	0.0	458.875	1140.45	0.608118	-0.846045	1009002,21		0
3554	1009113	1001.05	0.0	238.76	1162.16	1.55474	2.09045	1009002,21		0
3561	1093224	1001.55	1.0	369.699	1082.28	0.463644	-1.19935	-1009002,21,21,21		0
3562	1091114	1001.38	-1.0	918.529	2239.83	-1.41578	1.47663	-1009002,1		0
3563	1092214	1001.38	-1.0	931.589	1821.02	-1.07269	-1.64124	1009002,21		0
3565	1009213	1001.05	-1.0	362.478	1116.64	0.830271	0.633853	-1009002,21		0
3566	1000993	1001.1	0.0	412.777	1112.94	-0.588111	-2.57172	-1009002,21		0
3567	1000993	1001.1	0.0	756.556	1358.86	-0.643845	2.60886	1009002,21		0
3568	1009213	1001.05	1.0	693.974	1507.52	1.06613	-0.687656	1009002,21,21		0
3569	1092214	1001.38	-1.0	986.694	1410.35	-0.1143	-0.298869	-1009002,21,21		0
3570	1009323	1001.22	-1.0	1222.29	2274.83	1.10197	2.54542	-1009002,21,21		0
3571	1009223	1001.05	0.0	33.326	1063.44	-3.06767	1.45829	1009002,21		0
3574	1009213	1001.05	-1.0	307.492	1911.01	-2.35066	-1.85086	-1009002,21,21		0
3576	1009213	1001.05	1.0	704.55	1225.61	-0.0853614	1.4999	-1009002,21,21		0
3580	1000993	1001.1	0.0	647.831	1198.71	0.188034	-1.52932	1009002,-3		0
3581	1009213	1001.05	-1.0	210.047	1281.26	-2.01234	-0.675612	1009002,21,21		0
3587	1009213	1001.05	-1.0	254.032	1269.09	-1.78741	2.37732	-1009002,21,21,21		0
3588	1009213	1001.05	-1.0	796.17	1352.53	-0.527493	-0.0230929	-1009002,21,21		0
3589	1000993	1001.1	0.0	741.424	1570.63	1.07242	3.0333	-1009002,21		0
3590	1009213	1001.05	-1.0	634.454	1190.9	0.182853	2.03504	-1009002,5		0
3591	1009213	1001.05	1.0	773.854	1457.78	-0.835079	-1.03423	1009002,21,21,21,21,21		0
3592	1093214	1001.55	0.0	629.893	1453.95	1.10355	-1.55889	1009002,21		0
3596	1000993	1001.1	0.0	578.669	1414.17	1.14199	1.47867	-1009002,21,21,21		0
3597	1009223	1001.05	0.0	257.342	1576.33	2.23608	-0.510915	-1009002,21		0
3598	1009223	1001.05	0.0	233.458	1414.16	-2.13283	1.5289	1009002,21,21		0
3600	1009113	1001.05	0.0	659.546	1243.63	-0.482761	-2.2865	-1009002,21		0
3601	1009213	1001.05	-1.0	696.591	1370.53	-0.80713	0.830387	1009002,-4		0
3605	1000993	1001.1	0.0	624.515	1585.17	-1.29829	-2.72011	-1009002,21,21		0
3608	1009223	1001.05	0.0	661.58	1216.36	0.296916	0.300614	-1009002,21,21		0
3609	1009213	1001.05	-1.0	514.528	1388.74	-1.23889	-0.605983	-1009002,21		0
3612	1009113	1001.05	0.0	150.235	1516.68	-2.71482	-1.20554	1009002,21		0
3613	1000993	1001.1	0.0	635.651	1186.72	-0.0710204	1.75907	1009002,21		0
3614	1009323	1001.22	-1.0	803.211	1621.16	1.03683	-1.61742	-1009002,21,21		0
3616	1009213	1001.05	-1.0	446.453	1515.86	-1.58822	-2.91797	-1009002,1		0
3618	1009113	1001.05	0.0	424.99	1088.18	0.0883819	0.250852	1009002,21		0
3619	1009213	1001.05	1.0	456.363	1914.85	-1.94749	0.665733	-1009002,21,21		0
3620	1009113	1001.05	0.0	352.311	1760.34	2.09143	-2.80028	1009002,21		0
3622	1009113	1001.05	0.0	827.328	1314.35	-0.242193	-0.240401	-1009002,21,21		0
3623	1009213	1001.05	-1.0	843.085	1400.84	0.562314	2.08357	1009002,21		0
3624	1092224	1001.38	2.0	109.118	1160.32	-2.36554	1.39642	-1009002,21		0
3626	1092114	1001.38	0.0	284.743	1107.48	-1.09456	-3.14148	1009002,21		0
3631	1000993	1001.1	0.0	121.655	1437.8	-2.82774	2.98244	-1009002,21		0
3632	1009213	1001.05	-1.0	221.599	1973.5	-2.72684	-0.33981	1009002,21,21,21		0
3633	1009213	1001.05	1.0	279.223	1533.05	-2.10347	0.458957	1009002,21		0
3635	1009323	1001.22	-1.0	28.963	1059.8	-3.17605	2.01858	1009002,21,21		0
3636	1009213	1001.05	-1.0	82.172	1077.15	2.2591	-0.680577	-1009002,21		0
3641	1009213	1001.05	1.0	564.776	1997.07	1.78363	1.32525	1009002,21		0
3646	1009323	1001.22	1.0	371.898	1135.77	-0.90847	-0.35913	-1009002,21		0
3647	1009313	1001.22	0.0	354.161	1146.44	1.02821	2.72145	1009002,21,21		0
3649	1092114	1001.38	0.0	912.972	1474.1	0.599092	0.176583	-1009002,21		0
3650	1009213	1001.05	-1.0	1002.96	1417.17	0.0182073	-2.87497	1009002,21		0
3654	1009223	1001.05	0.0	283.471	1439.17	-1.96786	-2.04844	1009002,21		0
3655	1000993	1001.1	0.0	281.431	1313.41	-1.77015	1.12401	-1009002,21		0
3657	1009213	1001.05	-1.0	1087.97	2032.29	-1.06723	-0.46719	1009002,21,21		0
3662	1009313	1001.22	0.0	1150.77	2342.93	1.21967	2.78007	-1009002,21,21		0
3664	1009223	1001.05	0.0	585.028	1170.49	-0.270624	-2.67047	-1009002,21		0
3667	1009323	1001.22	-1.0	494.672	1275.33	1.0445	1.29678	-1009002,21,21,21		0
3668	1092114	1001.38	0.0	288.574	1674.47	2.21838	1.01069	1009002,21,21		0
3672	1009223	1001.33	0.0	233.016	1458.13	2.19571	-2.17484	1009002,-2		0
3673	1000993	1001.1	0.0	862.553	1356.95	-0.350356	0.0804071	-1009002,21		0
3676	1009213	1001.05	1.0	914.571	1356.91	0.0563854	2.88711	-1009002,21		0
3680	1009213	1001.05	1.0	804.255	1745.42	1.17796	-1.43305	-1009002,21,21		0
3681	1000993	1001.1	0.0	798.18	1475.19	0.822189	1.49823	1009002,21		0
3684	1009213	1001.05	1.0	489.479	1330.68	1.18694	0.819298	-1009002,21		0
3685	1009113	1001.96	0.0	468.742	2425.74	2.232	-2.31984	-1009002,1		0
3687	1009213	1001.05	1.0	459.791	1966.84	1.97768	-0.925852	1009002,21		0
3688	1009213	1001.05	1.0	489.659	1119.13	-0.208698	2.84163	-1009002,21,21		0
3689	1009113	1001.05	0.0	944.052	1615.82	0.806836	1.01774	-1009002,21,21		0
3690	1092214	1001.38	1.0	1053.74	1453.85	0.0222873	-2.08118	-1009002,21,21		0
3694	1009213	1001.05	1.0	158.648	1766.29	-2.90639	-2.48388	-1009002,21,21		0
3695	1009113	1001.05	0.0	105.076	1099.33	-2.14364	0.668215	1009002,21		0
3697	1092114	1001.38	0.0	816.038	1735.3	-1.1495	-0.819446	-1009002,21,21,21		0
3699	1000993	1001.1	0.0	825.176	1305.61	0.17676	2.30196	1009002,21		0
3700	1009213	1001.05	-1.0	341.817	1099.6	-0.792815	2.5265	1009002,2101		0
3704	1092214	1001.38	1.0	401.126	1106.25	-0.578526	-0.531582	-1009002,21		0
3707	1009213	1001.05	-1.0	988.683	1429.68	0.253905	0.252734	1009002,21		0
3710	1000993	1001.1	0.0	1007.52	1439.53	-0.230626	-2.88719	-1009002,21		0
3715	1092214	1001.38	1.0	537.404	1360.86	1.13388	2.63512	1009002,21,21,21		0
3717	1009213	1001.05	-1.0	470.096	2352.73	2.19127	-0.502945	-1009002,4		0
3718	1092214	1001.38	-1.0	782.912	1379.36	-0.639657	-3.04503	-1009002,21,21		0
3720	1009113	1001.05	0.0	536.167	1145.1	-0.271291	0.137147	1009002,21		0
3721	1093214	1001.55	0.0	833.471	1544.93	-0.878495	-0.722137	1009002,21		0
3723	1093214	1001.55	0.0	811.508	1864.24	1.28014	2.54508	1009002,21		0
3726	1009213	1001.05	-1.0	944.81	1482.49	-0.553867	-3.12233	-1009002,21,21		0
3727	1009223	1001.05	0.0	901.183	1699.87	-0.984011	0.200151	-1009002,21,21		0
3728	1009313	1001.22	0.0	1138.24	1526.68	0.158235	0.430417	1009002,21,21,21		0
3729	1009223	1001.05	0.0	1083.42	1592.81	0.529568	-2.7687	1009002,21		0
3731	1009223	1001.05	0.0	218.504	1189.37	1.74106	-0.308465	-1009002,21,21		0
3733	1000993	1001.1	0.0	215.124	1392.05	-2.18381	2.77715	1009002,21,21		0
3734	1092214	1001.38	1.0	745.486	1248.87	-0.0457424	-2.0272	1009002,21		0
3735	1009313	1001.22	0.0	572.146	1156.29	0.147788	1.07179	-1009002,21		0
3736	1000993	1001.1	0.0	580.104	1364.71	1.04602	-2.26885	-1009002,21,21		0
3741	1009213	1001.05	1.0	718.715	1278.8	0.458958	0.92407	-1009002,21,21		0
3742	1009313	1001.22	0.0	359.134	1063.85	0.0514238	2.03811	-1009002,21		0
3746	1009213	1001.05	1.0	406.414	1165.9	0.935675	-1.12185	-1009002,21		0
3747	1009223	1001.05	0.0	419.393	1146.61	0.795146	2.61536	-1009002,1		0
3751	1009213	1001.05	1.0	424.909	1181.79	0.942697	-0.50846	1009002,21		0
3752	1009313	1001.22	0.0	125.637	1087.84	1.89019	0.799845	1009002,21,21		0
3755	1009113	1001.05	0.0	130.744	1010.11	0.254416	-2.31196	-1009002,21,21		0
3756	1009113	1001.05	0.0	577.741	1218.54	-0.626283	2.45197	1009002,21,21		0
3757	1000993	1001.1	0.0	702.44	1230.42	0.191415	-0.544597	-1009002,21,21		0
3758	1009213	1001.05	1.0	391.998	1400.2	-1.56571	-1.37923	-1009002,21		0
3761	1009113	1001.05	0.0	395.948	1825.38	-2.02528	1.70805	1009002,21,21		0
3762	1093224	1001.55	1.0	653.103	1217.05	0.341015	-0.312772	1009002,21,21		0
3766	1009213	1001.05	-1.0	692.147	1218.53	0.0870264	2.75264	-1009002,21,21		0
3769	1009323	1001.22	1.0	166.076	1037.05	-1.06841	-2.6099	-1009002,21		0
3770	1092114	1001.38	0.0	97.7303	1035.61	1.6511	0.228395	1009002,21,21		0
3773	1009113	1001.05	0.0	529.202	1390.87	1.20923	-0.189706	-1009002,21,21,21		0
3776	1009213	1001.05	-1.0	538.911	1808.3	1.6871	3.06871	-1009002,21,21		0
3777	1009113	1001.05	0.0	117.185	1016.75	-0.979094	-1.69421	-1009002,1		0
3778	1009113	1001.05	0.0	114.543	1490.25	-2.95616	1.30526	1009002,21,21		0
3785	1009223	1001.05	0.0	528.139	1803.2	-1.70433	-1.94358	1009002,21,21,21		0
3793	1009113	1001.05	0.0	444.365	1108.6	0.377104	1.28486	1009002,21,21		0
3794	1009223	1001.05	0.0	515.083	1676.25	-1.61372	-1.18707	1009002,21		0
3796	1009223	1001.05	0.0	607.203	1303	0.839607	1.96313	-1009002,21		0
3797	1009213	1001.05	1.0	409.668	1116.83	-0.635364	-2.98572	-1009002,21,21		0
3798	1092214	1001.38	1.0	304.586	1046.68	-0.0108693	0.140739	1009002,21		0
3799	1009313	1001.22	0.0	97.8277	1014.74	-1.1141	-1.29845	-1009002,21		0
3802	1000993	1001.1	0.0	77.2705	1043.46	-2.0127	1.98321	1009002,21		0
3803	1009333	1001.4	0.0	1030.42	1441.31	0.109578	0.331044	1009002,21,21		0
3806	1009223	1001.05	0.0	960.627	1405.45	-0.231565	-2.75683	-1009002,21,21		0
3811	1009113	1001.05	0.0	500.777	1132.15	0.333138	2.97937	-1009002,21		0
3813	1009213	1001.05	-1.0	446.082	1101.62	0.2479	0.549917	1009002,21		0
3814	1009223	1001.05	0.0	1075.33	1583.05	0.523989	1.13486	1009002,21		0
3815	1091114	1001.38	-1.0	1060.17	1504.86	-0.343464	-2.00767	-1009002,21,21		0
3816	1009213	1001.05	-1.0	643.674	1581.28	1.25824	-2.94534	1009002,21		0
3819	1009113	1001.05	0.0	575.088	1155.74	-0.0936089	0.24595	1009002,21		0
3822	1009313	1001.22	0.0	645.5	1648.96	-1.33396	-0.532281	1009002,21		0
3823	1009213	1001.05	-1.0	578.598	1237.17	0.701653	2.60336	-1009002,21		0
3825	1009113	1001.05	0.0	159.452	1018.8	0.603356	-3.07068	-1009002,21		0
3826	1009213	1001.05	-1.0	475.157	1175.86	-0.754353	1.68501	1009002,-3		0
3827	1009213	1001.05	1.0	768.742	1335.6	-0.541335	-1.20989	-1009002,21		0
3828	1009113	1001.05	0.0	690.112	1873.53	-1.47253	1.96262	1009002,21		0
3833	1092114	1001.38	0.0	436.093	2024.21	2.07216	0.556835	1009002,21		0
3835	1009213	1001.05	-1.0	478.138	1109.92	-0.0723544	-2.76469	-1009002,21		0
3836	1009113	1001.05	0.0	493.673	1157.34	-0.585732	0.421252	-1009002,21,21		0
3839	1009213	1001.05	-1.0	495.5	1124.49	0.259038	-2.74378	1009002,21,21		0
