event	pdgid	mass	charge	pt	energy	eta	phi	mothers	daughters	longLived
5181	1009213	1801.05	1.0	515.838	1969.24	-1.00055	1.82521	-1009002,21		0
5183	1009113	1801.05	0.0	846.448	3220.88	1.8159	0.148917	-1009002,21,21		0
5184	1009113	1801.05	0.0	935.199	2049.26	0.299959	-2.87933	1009002,21		0
5186	1009313	1801.22	0.0	628.987	2220.49	1.35341	2.85146	-1009002,21		0
5187	1009323	1801.22	-1.0	653.567	2580.97	1.70001	-0.285411	1009002,21		0
5188	1009333	1801.4	0.0	227.428	2320.38	2.54817	2.10285	1009002,21,21,21		0
5194	1009213	1801.05	1.0	184.238	3485.15	3.47688	-0.933219	-1009002,21,21		0
5195	1009323	1801.22	1.0	1333.12	2255.79	0.192961	2.37617	1009002,21,21		0
5196	1009223	1801.05	0.0	1362.7	2258.66	-0.0208891	-0.776349	1009002,21,21		0
5197	1092224	1801.38	2.0	979.019	2163.53	0.6574	2.28237	1009002,21		0
5198	1009223	1801.05	0.0	986.89	2151.62	-0.611372	-0.880724	-1009002,21		0
5199	1009113	1801.05	0.0	1006.19	3359.65	1.69635	-2.90282	1009002,21,-2		0
5202	1009323	1801.22	1.0	1010.22	2547.18	1.18135	0.226943	1009002,21,21,21		0
5203	1009213	1801.05	-1.0	647.504	1916.3	0.147443	0.0826189	-1009002,21,21		0
5205	1009223	1801.05	0.0	869.645	2079.14	-0.613975	-2.94122	1009002,21,21		0
5206	1009213	1801.05	1.0	950.382	2058.23	0.309458	1.57326	-1009002,21,21,21		0
5209	1009213	1801.05	-1.0	1470.07	2324.93	0.0142325	-1.50381	-1009002,21,21		0
5212	1009213	1801.05	-1.0	246.801	2839.41	2.87537	-1.72922	1009002,21,21		0
5215	1009213	1801.05	-1.0	222.372	1942.25	1.85349	1.47827	-1009002,21,21		0
5216	1000993	1801.1	0.0	1103.07	2117.93	-0.142596	2.32791	-1009002,21,21		0
5219	1009113	1801.05	0.0	1067.18	2334.02	0.857862	-0.831523	1009002,21,21,21,21		0
5220	1009223	1801.05	0.0	412.684	1920.56	-1.0597	2.8468	-1009002,21,21		0
5222	1009223	1801.05	0.0	405.685	1859.3	0.519811	-0.280853	1009002,21		0
5223	1009213	1801.05	-1.0	151.328	2153.52	-2.74336	-2.15431	1009002,21,21		0
5226	1009213	1801.05	1.0	152.519	1808.96	-0.460165	0.98622	-1009002,21,21		0
5227	1009313	1801.22	0.0	919.817	2043.1	-0.309737	-1.41443	-1009002,21,21		0
5228	1092114	1801.38	0.0	946.228	2130.9	0.626882	1.73569	1009002,21,21		0
5231	1009213	1801.05	1.0	304.394	2172.35	-2.06093	0.774449	-1009002,21		0
5232	1009213	1801.05	-1.0	277.707	2293.18	2.31491	-0.381051	1009002,21,-2		0
5233	1009213	1801.05	-1.0	296.401	2304.18	-2.26106	2.36602	1009002,21		0
5235	1009323	1801.22	1.0	249.654	1828.97	0.720742	-1.02648	1009002,21		0
5237	1009113	1801.05	0.0	459.97	1984.28	-1.19997	2.76566	-1009002,21		0
5240	1009113	1801.05	0.0	315.68	2273.09	-2.15995	-0.635245	1009002,21		0
5242	1009213	1801.05	-1.0	1226.27	2407.11	-0.759219	-0.300368	-1009002,3		0
5245	1000993	1801.1	0.0	1200.52	2386.76	-0.761843	2.8678	1009002,21,21		0
5247	1009213	1801.05	-1.0	1169.77	2326.04	0.704154	0.172746	1009002,21		0
5249	1009313	1801.22	0.0	1153.18	2344.15	-0.757551	-2.98031	-1009002,21,21		0
5253	1009213	1801.05	1.0	956.804	2415.1	-1.10977	1.96866	-1009002,21,21		0
5254	1009113	1801.05	0.0	966.058	2062.46	0.282867	-1.17364	1009002,21		0
5255	1009313	1801.22	0.0	1073.09	2126.03	0.322622	-1.14154	-1009002,21		0
5256	1009113	1801.05	0.0	1005.88	2432.76	1.06739	2.09081	1009002,-2		0
5257	1009113	1801.05	0.0	1131.85	2177.16	-0.399123	2.70681	-1009002,21,21		0
5258	1009113	1801.05	0.0	1109.79	2126	0.188824	-0.426768	1009002,21		0
5259	1009213	1801.05	1.0	201.057	2065.19	2.29776	0.221215	-1009002,21,21		0
5262	1009313	1801.24	0.0	207.143	1877.26	1.58959	0.533266	1009002,-3		0
5263	1009113	1801.05	0.0	589.748	1895.17	0.0161176	1.73382	-1009002,21,21		0
5265	1009213	1801.05	-1.0	394.37	1883.48	0.864401	-1.65328	1009002,21,-3		0
5267	1092114	1801.38	0.0	1194.44	2236.22	-0.463492	3.09684	1009002,21,21		0
5269	1009313	1801.22	0.0	1232.94	2338.83	0.637269	-0.112078	-1009002,21,21,21		0
5272	1009213	1801.05	1.0	1038.1	2078.86	0.0148966	-0.592046	-1009002,21,21		0
5275	1009213	1801.05	-1.0	1042.01	2228.15	-0.704944	2.51394	1009002,21,21		0
5277	1009223	1801.05	0.0	711.089	2055.94	0.861242	0.708588	-1009002,21		0
5279	1009223	1801.05	0.0	715.349	2282.4	1.29346	-2.42789	1009002,21		0
5280	1009223	1801.05	0.0	215.407	2143.99	2.37082	1.97686	1009002,21,21		0
5281	1009213	1801.05	-1.0	218.073	1832.75	-1.01128	-0.344809	-1009002,21,21		0
5282	1009223	1801.05	0.0	1458.84	2355.66	0.284631	0.959791	1009002,21		0
5284	1009213	1801.05	-1.0	1415.58	2292.77	0.0674609	-2.15226	1009002,-2		0
5285	1093214	1801.55	0.0	907.405	2130.12	-0.696571	-1.70867	-1009002,21		0
5286	1009323	1801.22	1.0	812.323	1976.87	-0.075096	1.38086	1009002,21,21		0
5288	1092214	1801.38	1.0	412.046	2924.77	-2.40641	-0.228942	1009002,21,21,21		0
5289	1009113	1801.05	0.0	576.469	2343.08	-1.60938	3.01952	-1009002,21,21		0
5291	1009213	1801.05	-1.0	612.814	2105.28	-1.17871	-1.80499	-1009002,1		0
5293	1009223	1801.05	0.0	565.806	2196.65	-1.43689	1.08849	1009002,21,21		0
5295	1009223	1801.05	0.0	237.827	1822.35	-0.572182	1.82868	-1009002,21		0
5296	1009223	1801.05	0.0	187.401	1819.16	-0.831773	-1.56637	1009002,-4		0
5297	1009213	1801.05	-1.0	435.782	2004.17	1.32696	0.42821	-1009002,21,21		0
5299	1009313	1801.22	0.0	447.062	3092.36	2.41193	-2.83289	1009002,21,21		0
5300	1009223	1801.05	0.0	817.063	2718.79	1.5636	2.79156	-1009002,2		0
5301	1009223	1801.05	0.0	1088.62	2768.41	1.27635	0.237858	1009002,21,21,21		0
5302	1009313	1801.22	0.0	701.383	1980.09	-0.579321	1.979	-1009002,21		0
5303	1009313	1801.22	0.0	1027.06	2615.35	-1.22327	-0.751604	1009002,21,21		0
5304	1009313	1801.22	0.0	996.158	2074.85	-0.25937	0.720321	-1009002,21		0
5305	1009313	1801.22	0.0	959.783	2611.94	-1.29991	-2.13348	1009002,21		0
5307	1009223	1801.05	0.0	968.393	2049.31	0.13858	-0.311399	-1009002,21,21,21		0
5308	1009213	1801.05	-1.0	1008.24	2433.65	1.06544	2.82554	1009002,21		0
5309	1009323	1801.22	-1.0	1184.4	2396.71	-0.79715	0.599094	-1009002,21,21		0
5311	1009223	1801.05	0.0	1359.4	2476.13	-0.693142	-2.53808	-1009002,21,21		0
5313	1092114	1801.38	0.0	1445.6	2737.09	0.892606	1.39224	1009002,21,21		0
5314	1009113	1801.05	0.0	1408.58	2335.86	0.333069	-1.67027	-1009002,21		0
5316	1009223	1801.05	0.0	1279.36	2306.98	0.498535	2.45374	1009002,2101		0
5317	1009113	1801.05	0.0	862.251	2147.52	0.821138	0.211119	-1009002,21,21		0
5318	1093214	1801.55	0.0	225.4	1972.75	-1.9444	-1.46262	1009002,21		0
5320	1009223	1801.05	0.0	281.007	1829.27	0.521507	1.61651	1009002,21,21		0
5321	1009113	1801.05	0.0	641.299	2278.39	1.41307	0.621952	1009002,21,21		0
5323	1000993	1801.1	0.0	915.562	2424.38	-1.17435	-2.13682	1009002,21		0
5324	1091114	1801.38	1.0	524.467	1948.39	0.882824	1.82305	-1009002,21,21		0
5330	1009213	1801.05	-1.0	550.296	2304.19	1.61428	-1.39719	1009002,21,21		0
5332	1009113	1801.05	0.0	654.106	1965.6	-0.627751	-0.731674	-1009002,21,21,21,21		0
5333	1092114	1801.38	0.0	659.009	1919.46	-0.10794	2.4092	1009002,21		0
5334	1009213	1801.05	1.0	341.609	1898.92	1.16684	-2.30679	1009002,21,21		0
5336	1000993	1801.1	0.0	242.948	1825.75	-0.666877	0.646734	-1009002,21,21		0
5337	1009213	1801.05	1.0	603.355	1899.55	0.0354825	2.21677	-1009002,21,21,21		0
5341	1009113	1801.05	0.0	588.62	2451.38	1.69882	-0.96249	1009002,21,21		0
5342	1009113	1801.05	0.0	594.801	1898.76	0.147116	-1.54157	1009002,21		0
5343	1009113	1801.05	0.0	794.006	2584.43	-1.49149	1.54573	-1009002,21,21		0
5345	1009213	1801.05	-1.0	782.122	2109.83	0.87214	1.43954	-1009002,21		0
5346	1009323	1801.22	1.0	699.226	2062.77	-0.904507	-1.73475	1009002,-2		0
5349	1009113	1801.05	0.0	1424.7	2296.48	0.0117801	-2.93368	-1009002,21		0
5351	1000993	1801.1	0.0	1447.42	2844	-0.980658	0.213304	1009002,-3		0
5354	1009213	1801.05	1.0	226.064	1936.21	1.81232	1.17853	1009002,21,21		0
5356	1009223	1801.05	0.0	216.496	1860.59	1.40307	-1.88759	-1009002,3		0
5357	1009213	1801.05	1.0	346.126	1835.12	-0.183582	-0.153156	-1009002,21,5		0
5360	1000993	1801.1	0.0	324.065	2550.79	2.40307	2.95681	1009002,21		0
5361	1009213	1801.05	-1.0	865.775	2098.45	0.684904	-0.731898	1009002,21,21		0
5363	1009213	1801.05	1.0	343.234	2532.03	-2.32951	2.91966	1009002,21		0
5366	1009113	1801.05	0.0	400.618	2118.55	1.68333	2.44338	-1009002,21,21,21		0
5367	1009113	1801.05	0.0	362.955	3036.84	2.59516	-0.950258	1009002,21		0
5369	1009213	1801.05	-1.0	959.682	2534.5	1.23089	-2.81674	-1009002,21		0
5370	1000993	1801.1	0.0	975.603	2298.11	0.928615	0.290847	1009002,21		0
5372	1009213	1801.05	1.0	688.093	1928.71	-0.0751153	-1.38784	-1009002,21,21		0
5373	1009213	1801.21	1.0	681.487	3197.17	2.0309	1.93374	1009002,-1		0
5375	1009223	1801.05	0.0	785.253	1970.35	0.187308	1.68233	1009002,21,21		0
5376	1009213	1801.05	-1.0	791.251	1991.98	-0.386191	-1.48157	-1009002,21,21		0
5379	1009223	1801.05	0.0	802.375	2017.42	-0.509871	2.53764	-1009002,21,21		0
5380	1009223	1801.05	0.0	784.638	2205.71	-1.06503	-0.599156	1009002,21		0
5381	1009213	1801.05	1.0	193.187	2880.59	3.14548	0.617778	-1009002,21,21		0
5382	1009213	1801.05	-1.0	185.159	2500.69	2.92774	-2.56275	1009002,21,21		0
5383	1009323	1801.22	-1.0	327.71	1899.69	-1.22053	2.54219	1009002,21,21		0
5384	1092214	1801.38	1.0	351.852	1848.5	0.589297	-0.575567	1009002,21,21		0
5387	1009113	1801.05	0.0	896.629	2011.96	-0.0182582	0.848517	-1009002,21		0
5388	1009213	1801.05	-1.0	832.455	3009.83	-1.72555	-2.26117	1009002,21,21,21		0
5391	1009223	1801.05	0.0	866.002	2113.41	-0.72796	0.341181	-1009002,21		0
5393	1009113	1801.05	0.0	885.309	2042.76	-0.418279	-2.77816	1009002,21		0
5394	1009113	1801.05	0.0	429.462	2342.5	1.92118	-2.97287	-1009002,21,21		0
5397	1009213	1801.05	-1.0	447.116	2707.51	2.18951	0.19757	1009002,-4		0
5398	1009223	1801.05	0.0	106.631	1832.66	1.82375	2.65356	1009002,21,21		0
5399	1009213	1801.05	1.0	400.923	2087.19	-1.62222	-0.900564	-1009002,21		0
5400	1009113	1801.05	0.0	399.762	1845.85	-0.148827	-0.506419	-1009002,21,21		0
5402	1009113	1801.05	0.0	405.035	2129.95	1.69203	2.62898	1009002,21		0
5403	1009323	1801.22	-1.0	799.931	2001.14	0.420966	0.877255	1009002,21		0
5404	1009213	1801.05	-1.0	616.073	1941.91	0.589127	-2.67196	1009002,21,21		0
5405	1009213	1801.05	-1.0	563.175	2080.69	-1.22565	-2.49008	-1009002,1		0
5406	1009213	1801.05	1.0	566.136	2129.96	-1.32185	0.436689	1009002,21		0
5408	1009223	1801.05	0.0	734.176	1980.31	0.4879	1.95433	-1009002,21,21		0
5409	1000993	1801.1	0.0	1017.92	2777.5	-1.36039	-0.242655	1009002,21,-1		0
5411	1009213	1801.05	1.0	220.697	1967.95	1.95238	1.55217	-1009002,21		0
5412	1092114	1801.38	0.0	195.203	2023.64	-2.23431	-1.62379	1009002,21,21		0
5414	1009323	1801.22	-1.0	688.047	2022.66	-0.799961	1.98667	-1009002,21,21		0
5415	1009223	1801.05	0.0	644.083	1982.52	0.739964	-1.06966	1009002,21,21		0
5416	1009113	1801.05	0.0	580.842	3240	-2.21535	-1.721	-1009002,21		0
5419	1009113	1801.05	0.0	488.787	1962.34	-1.04212	2.24891	1009002,21		0
5422	1009313	1801.22	0.0	574.11	2062.28	-1.15832	-1.42318	-1009002,2		0
5424	1009323	1801.22	-1.0	599.626	1914.44	0.401438	1.81429	1009002,21		0
5425	1009213	1801.05	1.0	500.533	1947.46	0.944356	-0.97985	-1009002,21		0
5426	1000993	1801.1	0.0	549.506	1888.6	-0.260092	2.00323	1009002,21		0
5427	1009223	1801.05	0.0	785.218	1965.19	0.0515553	2.8657	-1009002,21,21		0
5429	1009213	1801.05	1.0	836.823	2044.67	-0.552734	-0.526266	1009002,21,21		0
5431	1009223	1801.05	0.0	517.024	2136.59	1.43718	2.7806	-1009002,21,21		0
5433	1009223	1801.05	0.0	505.355	2303.11	1.7046	-0.364795	1009002,21,21		0
5437	1009213	1801.05	1.0	562.343	2073.55	1.21091	-2.40464	-1009002,21,21		0
5438	1009213	1801.05	-1.0	500.65	2065.43	1.32812	0.698024	1009002,21,21		0
5441	1009323	1801.22	-1.0	186.779	1987.8	-2.18498	-1.13466	-1009002,21		0
5442	1009223	1801.05	0.0	1368.44	2356.14	-0.465015	1.30337	1009002,21,21		0
5443	1000993	1801.1	0.0	451.742	2200.57	-1.68878	0.225654	1009002,21,21		0
5445	1009113	1801.05	0.0	486.601	2198.37	1.6055	-2.89176	-1009002,21,21,21		0
5447	1009313	1801.22	0.0	522.46	1954.18	-0.916886	2.66096	-1009002,21		0
5449	1009213	1801.05	-1.0	380.021	1889.67	-0.966848	-0.335004	1009002,21		0
5452	1009213	1801.05	-1.0	1532.64	2368.88	0.089402	0.421713	-1009002,21		0
5453	1009213	1801.05	1.0	1540.09	2430.3	0.343293	-2.70677	1009002,21,21		0
5454	1009323	1801.22	1.0	546.104	2113.61	-1.33128	-2.6389	1009002,21		0
5455	1009213	1801.05	1.0	602.255	3391.67	-2.24475	0.576551	-1009002,21,21		0
5456	1009223	1801.05	0.0	508.364	1875.52	-0.241526	-1.8301	-1009002,21		0
5457	1009323	1801.22	1.0	502.788	1871.98	-0.167047	1.3608	1009002,21		0
5458	1009113	1801.05	0.0	670.82	2466.95	1.5725	-1.74353	-1009002,21,21		0
5459	1009323	1801.22	1.0	561.204	2121.03	-1.31446	1.32481	1009002,-3		0
5460	1009213	1801.05	-1.0	1043.18	2515.23	1.11082	-1.93055	-1009002,21,21		0
5461	1009213	1801.05	1.0	1036.33	2530.28	1.13401	1.21953	1009002,21,21		0
5462	1000993	1801.1	0.0	730.096	2043.19	0.781621	2.796	-1009002,21,21		0
5463	1009113	1801.05	0.0	697.071	2463.93	-1.52762	-0.378492	1009002,21,21		0
5465	1009313	1801.22	0.0	769.444	1976.5	0.337654	1.28666	-1009002,21,21		0
5466	1009113	1801.05	0.0	847.639	2027.13	-0.438115	-1.66351	1009002,-2		0
5467	1092214	1801.38	1.0	973.44	2052.02	-0.138406	0.599972	1009002,21		0
5471	1009113	1801.05	0.0	1122.72	2366.21	-0.832395	-2.57112	-1009002,21		0
5472	1009113	1801.05	0.0	984.08	2053.48	-0.0686935	-2.89535	-1009002,21,21		0
5475	1009113	1801.05	0.0	966.129	2559.67	-1.24635	0.254714	1009002,21,21		0
5477	1009223	1801.05	0.0	447.653	1859.57	0.259619	0.36447	-1009002,21,21		0
5478	1093214	1801.55	0.0	539.541	1917.28	0.645876	-1.68268	1009002,-4		0
5479	1009213	1801.05	1.0	1148.58	2170.76	0.330215	1.12079	-1009002,21		0
5480	1009113	1801.05	0.0	1183.07	2228.37	-0.46305	-2.21067	1009002,21		0
5482	1009313	1801.22	0.0	1034.04	2093.08	-0.24839	3.03627	-1009002,21,21		0
5483	1009323	1801.22	-1.0	919.496	2968.18	-1.59504	-0.0381697	1009002,21,21		0
5484	1009113	1801.05	0.0	542.553	2072.83	1.25174	2.66806	1009002,21		0
5486	1009113	1801.05	0.0	1487.58	2528.17	0.611229	-0.528259	1009002,21,21,21		0
5487	1009213	1801.05	-1.0	1737.45	3422.51	-1.10487	-0.710869	-1009002,21		0
5488	1009113	1801.05	0.0	1724.35	2499.21	0.0983862	2.43657	1009002,21,21		0
5489	1092114	1801.38	0.0	1061.64	2172.1	0.529039	-2.42825	1009002,21		0
5490	1009113	1801.05	0.0	996.401	2891.39	-1.4605	1.24648	1009002,21,21		0
5491	1009223	1801.05	0.0	1005.12	2062.78	0.0314871	-2.87893	1009002,21		0
5492	1009223	1801.05	0.0	993.999	2234.53	-0.792269	0.254598	1009002,21		0
5493	1009113	1801.05	0.0	456.643	2628.62	-2.112	-2.20385	-1009002,21		0
5494	1092114	1801.38	0.0	475.893	3314.76	-2.45169	0.890384	1009002,-3		0
5495	1009213	1801.05	-1.0	1387.71	2386.32	-0.500925	-1.22967	-1009002,21,21		0
5496	1009323	1801.22	1.0	1375.32	2296.65	-0.267582	1.91314	1009002,21,21		0
5498	1009323	1801.22	-1.0	698.697	2131.29	1.07109	-0.802851	-1009002,21,21		0
5499	1009213	1801.05	-1.0	617.224	2425.3	1.62251	1.94896	1009002,21		0
5501	1092214	1801.38	-1.0	913.041	2060.92	-0.436029	0.398669	-1009002,21		0
5506	1092114	1801.38	0.0	903.616	3014.8	-1.6403	-2.74624	1009002,21		0
5509	1092114	1801.38	0.0	1399.23	2506.82	-0.687686	1.27821	1009002,21		0
5512	1009323	1801.22	-1.0	1449.94	2329.12	-0.191546	-1.80255	-1009002,21,21		0
5515	1000993	1801.1	0.0	951.749	2228.37	0.844863	0.181197	-1009002,21		0
5519	1009213	1801.05	-1.0	793.914	2000.77	-0.438248	-2.79268	1009002,21		0
5520	1009223	1801.05	0.0	142.922	1865.93	-1.89847	2.04628	-1009002,21,21		0
5521	1009323	1801.22	1.0	131.829	1806.15	0.146741	-1.34667	1009002,21,21,21		0
5522	1000993	1801.1	0.0	1072.13	2096.55	0.0430009	1.84882	-1009002,21,21		0
5523	1009223	1801.05	0.0	1132.43	2642.69	1.12885	-1.29597	1009002,21,21		0
5524	1093214	1801.55	0.0	1017.9	2793.65	1.37156	-0.439629	-1009002,21,21		0
5526	1009213	1801.05	1.0	1027.27	2146.94	0.518687	2.71971	-1009002,21		0
5530	1009223	1801.05	0.0	1128.6	2140.33	-0.221437	-0.0321955	-1009002,21,21		0
5533	1009213	1801.05	1.0	1105.42	2343.36	-0.820829	3.10501	1009002,21		0
5534	1000993	1801.1	0.0	652.398	2056.1	0.980243	-2.86411	-1009002,21		0
5535	1000993	1801.1	0.0	934.398	2570.49	-1.29517	0.874884	-1009002,21		0
5536	1091114	1801.38	1.0	1099.68	2145.69	0.345006	2.63218	-1009002,21		0
5539	1009113	1801.05	0.0	905.743	2114.84	-0.65723	-0.249382	1009002,21,21		0
5540	1009313	1801.22	0.0	509.493	1909.45	-0.684823	2.73772	-1009002,21,5		0
5541	1009213	1801.05	-1.0	567.17	1891.61	0.19748	-0.376184	1009002,21,21,21		0
5542	1009323	1801.22	-1.0	934.539	2508.39	1.23717	-0.458987	1009002,21		0
5543	1009323	1801.22	1.0	947.462	2108.53	-0.553097	2.76053	-1009002,21		0
5544	1009213	1801.05	1.0	1160.89	2244.54	0.547789	-1.46777	-1009002,21,21		0
5546	1009213	1801.05	-1.0	1154	2139.35	-0.031692	1.64415	1009002,21,21		0
5550	1009213	1801.05	-1.0	1234.88	2286.31	-0.524016	2.6659	-1009002,21,21		0
5555	1009113	1801.05	0.0	1100.48	2150.57	0.366528	-0.393109	1009002,21,21		0
5556	1009213	1801.05	1.0	462.198	2556.23	-2.04379	0.594075	-1009002,21		0
5558	1009213	1801.05	-1.0	244.045	1837.41	-0.953703	-0.337894	1009002,21		0
5559	1009213	1801.05	-1.0	633.077	2566.27	-1.72216	-2.60744	1009002,21,21		0
5562	1009213	1801.05	1.0	632.702	2353.16	-1.51916	0.519227	-1009002,21		0
5564	1009213	1801.05	-1.0	605.65	1902.82	-0.165333	-0.5765	-1009002,21		0
5566	1000993	1801.1	0.0	394.972	1984.97	-1.37955	2.56595	1009002,21,21		0
5567	1009213	1801.05	1.0	415.079	2038.58	1.47543	1.2002	1009002,21		0
5568	1009113	1801.05	0.0	470.591	1883.19	0.573478	-2.24464	-1009002,21		0
5569	1009223	1801.05	0.0	562.023	2736.81	1.97325	-2.98023	-1009002,21		0
5570	1009223	1801.05	0.0	311.473	1827.8	0.0223065	0.0078054	1009002,21,21		0
5571	1009223	1801.05	0.0	773.837	1960.26	-0.00689633	1.98032	-1009002,21		0
5572	1009223	1801.05	0.0	833.288	1984.49	-0.00985737	-1.23432	1009002,21		0
5573	1009213	1801.05	-1.0	1078.36	2099.23	-0.0102375	-1.65598	-1009002,21,21,21		0
5574	1009223	1801.05	0.0	1081.98	2385.37	0.912027	1.4903	1009002,21		0
5577	1009213	1801.05	-1.0	1564.68	2514.67	-0.488257	2.00455	-1009002,21,21		0
5579	1092114	1801.38	0.0	1670.79	2536.63	0.369149	-1.20143	-1009002,21,21,21,21		0
5580	1000993	1801.1	0.0	431.05	1853.08	0.148919	0.910497	-1009002,21,2		0
5581	1009113	1801.05	0.0	604.972	2163.79	1.30669	-1.93309	1009002,21,21		0
5582	1009223	1801.05	0.0	875.896	2054.84	0.503374	0.608891	-1009002,21		0
5584	1000993	1801.1	0.0	949.137	3513.43	-1.82378	-2.3366	1009002,-1		0
5585	1000993	1801.1	0.0	413.702	2369.33	1.98859	0.23461	-1009002,21,21,21		0
5588	1009213	1801.05	-1.0	434.027	1903.02	-0.883121	3.12995	-1009002,21		0
5590	1009213	1801.05	-1.0	562.032	1980.11	0.92953	0.455283	-1009002,21		0
5591	1092214	1801.38	1.0	554.26	2224.51	-1.50113	-2.66322	1009002,21,21		0
5592	1009213	1801.05	-1.0	1211.22	2248.62	-0.468002	0.520669	-1009002,21,21		0
5594	1009223	1801.05	0.0	1220.77	2654.92	-1.04524	-2.60578	1009002,-1		0
5595	1009223	1801.05	0.0	1042.06	2080.79	-0.00498736	2.87521	-1009002,21		0
5598	1009213	1801.05	1.0	443.793	1878.21	0.623266	-1.37139	1009002,-1		0
5599	1009213	1801.05	-1.0	1822.28	2745.87	-0.518415	-1.32201	-1009002,21,21		0
5600	1009213	1801.05	-1.0	1679.49	2503.1	0.263886	1.76886	1009002,21,21		0
5601	1009213	1801.05	-1.0	205.47	1945.8	1.94964	-0.235345	-1009002,21		0
5603	1009223	1801.05	0.0	194.342	3400.72	3.38954	2.92375	1009002,21,21		0
5605	1091114	1801.38	-1.0	934.183	2164.41	-0.737393	0.836448	-1009002,21,21,21		0
5608	1009213	1801.05	1.0	930.943	2773.14	-1.45804	-2.3139	-1009002,21,21		0
5611	1009113	1801.05	0.0	779.833	2024.49	0.600143	-0.0511031	-1009002,21		0
5612	1009213	1801.05	-1.0	796.629	1969.62	0.0400779	3.12538	1009002,21,21,21		0
5613	1092114	1801.38	0.0	842.551	2748.06	1.55056	-2.8179	1009002,21,21		0
5614	1009223	1801.05	0.0	837.274	2014.44	-0.391695	0.333358	-1009002,21,21		0
5615	1093214	1801.55	0.0	1567.98	4057.64	1.48405	0.646872	-1009002,21,21		0
5616	1009223	1801.05	0.0	1571.3	2393.51	0.0807456	-2.49668	1009002,21,21		0
5620	1009213	1801.05	-1.0	537.149	1886.51	-0.299264	-1.71378	1009002,21,21		0
5624	1009323	1801.22	-1.0	1026.52	2389.03	-0.987798	1.97547	1009002,21		0
5626	1000993	1801.1	0.0	256.601	2216.53	-2.29949	2.55359	-1009002,21,21		0
5629	1009333	1801.95	0.0	236.401	1896.01	1.56452	0.0491378	1009002,21,-3		0
5630	1000993	1801.1	0.0	213.519	1915.34	-1.78082	1.33311	1009002,21		0
5632	1009223	1801.05	0.0	231.141	1839.14	-1.05576	-1.98245	-1009002,21,21		0
5633	1009223	1801.05	0.0	947.866	2057.69	-0.314535	1.28366	-1009002,21,21		0
5635	1092214	1801.38	1.0	960.731	2059.82	0.281128	-1.84979	1009002,21,21		0
5637	1009213	1801.05	-1.0	1431.17	2520.07	0.668123	0.985062	-1009002,21		0
5638	1009223	1801.05	0.0	1437.09	2476.33	-0.59552	-2.1512	1009002,21		0
5639	1009213	1801.05	1.0	541.529	2507.75	-1.83827	-0.447235	1009002,21,21		0
5640	1009213	1801.05	-1.0	541.982	1884.96	-0.228002	2.70306	-1009002,21,21		0
5641	1009213	1801.05	1.0	240.252	1860.64	-1.28419	2.37799	1009002,21		0
5642	1009223	1801.23	0.0	232.293	1971.87	1.91111	-0.546239	-1009002,2		0
5643	1009313	1801.22	0.0	1087.24	2314.35	-0.799051	-1.60289	-1009002,21,21		0
5644	1009313	1801.22	0.0	981.889	2393.39	-1.05105	1.55771	1009002,21,21,21		0
5647	1009213	1801.05	-1.0	1231.42	2878.92	1.20872	2.3863	1009002,-2		0
5648	1009113	1801.05	0.0	1244.32	2340.45	0.624116	-0.76103	-1009002,21		0
5649	1009213	1801.05	1.0	1275.67	2321.26	-0.537467	0.487085	-1009002,21,3		0
5651	1092114	1801.38	0.0	1283.39	2452.49	-0.752539	-2.6509	1009002,21,21,21		0
5652	1009213	1801.05	-1.0	1073.73	2104.7	0.168607	2.85947	-1009002,21,21		0
5653	1009213	1801.05	1.0	972.975	2080.26	0.371822	-0.237881	1009002,21,21		0
5654	1009223	1801.05	0.0	599.435	2350.51	-1.57531	1.10253	-1009002,1		0
5657	1000993	1801.1	0.0	607.282	1946.69	-0.646484	-1.96495	1009002,21,21		0
5661	1009313	1801.22	0.0	871.841	2009.65	-0.210476	1.22921	-1009002,21		0
5662	1009113	1801.05	0.0	882.292	2815.11	1.54571	-1.79858	1009002,21		0
5663	1009223	1801.05	0.0	438.471	2283.78	1.83178	-1.34664	-1009002,21,21		0
5665	1009213	1801.05	1.0	682.603	2130.26	1.09857	1.56635	1009002,21		0
5667	1009323	1801.22	-1.0	1229.11	2275.1	-0.506012	2.22351	-1009002,21,21,21		0
5668	1009213	1801.05	1.0	1231.7	2383.08	0.715369	-0.910869	1009002,21,21		0
5669	1092214	1801.38	1.0	1291.44	2843.07	-1.12555	1.20193	1009002,21,21,21,21,21		0
5670	1009223	1801.05	0.0	1340.36	2728.97	-0.988463	-1.9239	1009002,21		0
5671	1009113	1801.05	0.0	1136.04	2144.69	-0.223172	-1.91045	-1009002,21,21		0
5672	1009213	1801.05	1.0	1048.81	2088.6	0.129257	1.07333	-1009002,21,21		0
5673	1009313	1801.22	0.0	389.982	2560.73	2.22204	-0.0463801	-1009002,21		0
5675	1009213	1801.05	-1.0	556.365	3223.57	2.25186	3.04454	1009002,21,21,21		0
5677	1009323	1801.22	1.0	676.891	2301.72	1.38203	0.0875136	-1009002,21		0
5678	1009313	1801.22	0.0	746.286	2882.65	1.7683	-2.73787	1009002,21		0
