event	pdgid	mass	charge	pt	eta	phi	mothers	daughters	longLived
580	1000993	1801.1	0.0	602.658	1902	0.16892	1.86375	-1009002,21		0
582	1009223	1801.05	0.0	507.162	1981.04	-1.06817	-1.68262	1009002,21		0
584	1009113	1801.05	0.0	891.348	2049.09	0.435552	-1.14361	-1009002,21,21		0
585	1009213	1801.05	-1.0	855.228	2169.32	0.881046	1.94854	1009002,21		0
587	1009213	1801.05	-1.0	521.376	2027.43	-1.18322	1.64247	-1009002,21,21		0
588	1009223	1801.05	0.0	421.531	1882.97	-0.760347	-1.19298	1009002,21,21,21		0
590	1009213	1801.05	-1.0	2461.9	3064.31	-0.118338	2.05967	1009002,21		0
591	1009223	1801.05	0.0	2869.78	3579.72	-0.392461	-1.23169	-1009002,21		0
592	1009223	1801.05	0.0	1143.07	2527.84	-1.00734	-0.626426	-1009002,21		0
596	1009323	1801.22	1.0	1127.44	2379.74	0.845703	2.53002	1009002,21,21		0
598	1009213	1801.05	1.0	889.324	2041.09	0.397055	-2.37134	1009002,21		0
606	1092214	1801.38	1.0	781.59	1968.44	0.175156	0.780368	-1009002,21,21		0
608	1000993	1801.1	0.0	410.504	2011.34	-1.41562	3.11772	-1009002,21,21		0
610	1009213	1801.05	-1.0	483.765	2243.6	-1.67599	0.16177	1009002,-1		0
613	1009223	1801.05	0.0	799.611	2123.56	0.874108	1.97182	1009002,21,-2		0
614	1009213	1801.05	1.0	691.693	4452.71	-2.45865	-0.956625	-1009002,21		0
615	1009323	1801.22	1.0	635.762	2032.29	0.944644	1.25071	-1009002,21		0
617	1009323	1801.22	-1.0	670.277	1923.83	-0.128447	-1.71005	1009002,21,21		0
619	1009113	1801.05	0.0	867.141	2100.48	0.688404	-2.08237	-1009002,21,2		0
620	1009213	1801.05	-1.0	863.938	2252.14	1.01853	1.09199	1009002,21,21,-1		0
621	1009213	1801.05	1.0	1279.71	2582.08	0.912297	-0.0585777	-1009002,21		0
623	1092214	1801.38	1.0	1382.05	2356.24	0.441355	2.97389	1009002,21,21		0
624	1009313	1801.22	0.0	794.834	2294.2	-1.18462	-0.346243	-1009002,21,21		0
626	1000993	1801.1	0.0	803.332	2104	0.818245	2.79248	1009002,21		0
628	1009213	1801.05	1.0	705.879	1959.93	0.432729	3.09854	-1009002,21		0
630	1009223	1801.05	0.0	578.162	2081.2	1.19544	0.0627159	1009002,21		0
631	1000993	1801.1	0.0	525.862	1935.43	-0.810989	-2.1789	-1009002,21,21		0
632	1009113	1801.05	0.0	538.842	2057.07	-1.22209	0.920856	-1009002,21,21		0
633	1009323	1801.22	-1.0	1727.72	2577.85	-0.365106	2.27541	-1009002,21		0
634	1009213	1801.05	-1.0	1687.8	2674.5	0.577516	-1.81949	-1009002,21		0
637	1000993	1801.1	0.0	1032.29	2558.63	1.16607	-2.82348	-1009002,21		0
638	1009313	1801.22	0.0	1033.24	2965.71	1.46546	0.311485	1009002,21,21		0
639	1009113	1801.05	0.0	899.094	2602.62	1.36723	1.69379	1009002,21,21		0
640	1009223	1801.05	0.0	917.676	3642.71	1.90993	-1.48247	-1009002,21		0
641	1009213	1801.05	1.0	441.868	1895.75	0.801796	-2.68094	-1009002,21		0
642	1009113	1801.05	0.0	466.373	2023.84	1.30496	0.363572	1009002,21,21		0
647	1000993	1801.1	0.0	1666.46	3073.24	-0.957288	1.59419	-1009002,21,21		0
648	1009113	1801.05	0.0	1676.75	2746.27	-0.674791	-1.54816	1009002,21,21		0
650	1000993	1801.1	0.0	693.862	1930.97	0.0818471	1.57165	-1009002,21		0
651	1009223	1801.05	0.0	467.354	2271.6	1.74924	-1.71435	-1009002,21,21		0
652	1009213	1801.05	-1.0	787.135	1999.85	-0.452927	2.31788	-1009002,3		0
654	1000993	1801.1	0.0	783.862	2643.75	-1.55315	-0.799188	1009002,21		0
655	1009223	1801.05	0.0	731.352	1967.44	-0.40398	2.55542	1009002,21		0
656	1009213	1801.05	-1.0	741.8	2136.72	-1.00574	-0.649092	-1009002,21,21		0
657	1009213	1801.05	1.0	713.591	1953.49	0.345208	-0.41665	-1009002,21		0
658	1009313	1801.22	0.0	921.879	2023.58	0.0269507	2.7996	1009002,21,21		0
662	1009113	1801.05	0.0	783.607	2071.28	0.76294	3.03463	-1009002,21,21		0
663	1009113	1801.05	0.0	759.69	2114.08	0.923157	-0.137736	1009002,-4		0
664	1009213	1801.05	1.0	635.972	1920.93	0.315943	-0.947529	-1009002,21		0
666	1092114	1801.38	0.0	660.15	2231.55	-1.31419	2.18958	1009002,21,21,21,21		0
668	1092214	1801.38	-1.0	839.8	2785.75	-1.57994	0.536717	-1009002,21,21		0
669	1009313	1801.22	0.0	848.872	2244.59	1.02896	-2.41565	1009002,21,-3		0
670	1009213	1801.05	-1.0	85.669	1860.73	-2.38152	-2.8374	-1009002,3		0
671	1009223	1801.05	0.0	68.2477	2367.45	-3.80682	0.223723	1009002,21,21		0
673	1009223	1801.05	0.0	335.901	1976.87	-1.53406	1.76331	1009002,21		0
677	1009213	1801.05	-1.0	341.212	2231.59	2.02705	-1.12117	-1009002,21		0
679	1092214	1801.38	-1.0	458.81	1861.01	-0.192573	-2.68259	-1009002,21,21		0
681	1000993	1801.1	0.0	515.359	1900.01	0.581742	0.758272	1009002,21		0
684	1009213	1801.05	-1.0	1017.34	2068.58	-0.0153963	-2.20135	-1009002,21,21		0
686	1092114	1801.38	0.0	1037.87	2152.78	-0.515372	0.919543	1009002,21		0
688	1009213	1801.05	-1.0	896.565	2083.99	0.574133	1.26965	-1009002,21,21		0
689	1009213	1801.05	1.0	899.918	2139.09	0.734927	-1.87097	1009002,21		0
690	1092114	1801.38	0.0	548.648	2254.29	-1.55374	2.04152	1009002,21,21,21		0
691	1000993	1801.1	0.0	462.73	2150.27	-1.58342	-1.15294	-1009002,21		0
694	1009313	1801.22	0.0	763.275	2353.35	-1.30783	-0.413807	-1009002,21		0
697	1009213	1801.05	-1.0	667.638	2083.97	1.02284	2.96047	1009002,21,21		0
698	1009213	1801.05	1.0	446.626	2033.8	-1.38112	1.878	1009002,21,21		0
700	1009313	1801.22	0.0	444.324	1981.05	-1.22957	-1.0167	-1009002,21,21,21		0
701	1009113	1801.05	0.0	1448.37	2543.64	-0.679868	1.64018	1009002,21		0
703	1009213	1801.05	1.0	1388.72	2285.1	-0.159265	-1.34897	1009002,21		0
704	1009213	1801.05	-1.0	497.692	1871.99	-0.226079	2.66118	1009002,21		0
705	1009313	1801.22	0.0	563.773	2300.47	1.58334	-0.305405	1009002,21,21		0
706	1009113	1801.05	0.0	1081.08	2407.16	0.941831	0.676806	1009002,21,21		0
708	1009213	1801.05	-1.0	1242.89	2234.25	0.355257	-2.38643	-1009002,21,21		0
709	1000993	1801.1	0.0	980.693	2104.21	0.463629	-0.296576	-1009002,21		0
710	1009113	1801.05	0.0	1001.75	2452.9	1.09533	3.02374	1009002,21,21,21		0
712	1009313	1801.22	0.0	667.055	1975.84	0.648101	-1.40894	1009002,21,21,21		0
716	1009113	1801.05	0.0	722.34	2069.08	-0.877134	2.05085	1009002,21,21		0
718	1009113	1801.05	0.0	867.287	2034.45	0.423265	0.2487	-1009002,3		0
719	1009113	1801.05	0.0	901.81	2042.02	-0.364344	-2.79754	1009002,21		0
720	1009113	1801.05	0.0	120.651	1815.28	-1.24493	-1.65705	-1009002,3		0
722	1009213	1801.05	-1.0	127.335	1855.11	1.92224	1.47113	1009002,-4		0
723	1092114	1801.38	0.0	1118.71	2131.42	0.191548	-1.15368	-1009002,21,21		0
724	1009113	1801.05	0.0	1116.16	2317.36	-0.764156	1.98473	1009002,21		0
725	1092114	1801.38	0.0	1684.61	2543.35	-0.360822	-3.00693	1009002,21		0
728	1009223	1801.05	0.0	1740.87	3353.96	-1.06693	0.144204	-1009002,21,21		0
729	1093214	1801.55	0.0	1514.28	2360.51	-0.120383	-1.21295	-1009002,21		0
731	1009323	1801.22	-1.0	1480.13	2458.88	0.506163	1.91966	1009002,21		0
732	1009223	1801.05	0.0	711.977	2370.32	-1.40705	-0.433766	-1009002,21		0
735	1009313	1801.22	0.0	492.231	1946.25	0.960344	2.43187	-1009002,21,21		0
736	1009213	1801.05	1.0	794.421	2557.51	-1.4681	0.274652	1009002,21		0
737	1009223	1801.05	0.0	739.312	1951.52	-0.180781	-2.85795	-1009002,21,21		0
741	1092114	1801.38	0.0	225.162	2302.85	-2.53877	-1.84814	1009002,21,21,21		0
743	1009213	1801.05	1.0	268.754	1889.75	-1.38839	1.36763	-1009002,1		0
748	1009113	1801.05	0.0	799.002	2211.43	-1.05177	-2.93133	1009002,21,21,21		0
751	1000993	1801.1	0.0	865.827	2025.81	-0.374753	0.201329	-1009002,21		0
753	1093224	1801.55	-1.0	401.594	1882.61	0.82574	0.358916	-1009002,21,21		0
756	1009313	1801.22	0.0	397.75	1902.85	0.999525	-2.76573	1009002,21,21		0
757	1000993	1801.1	0.0	1046.93	2126.11	0.395245	2.57876	-1009002,21,21,21		0
761	1009223	1801.05	0.0	1019.71	2730.29	1.32404	-0.557844	1009002,21		0
765	1000993	1801.1	0.0	1218.26	2981.02	-1.28749	0.125744	1009002,21		0
766	1009113	1801.05	0.0	1261.72	2226.36	-0.272296	-3.02633	-1009002,21		0
767	1009213	1801.05	1.0	1170.34	2420.53	0.848164	0.566224	1009002,21,21		0
769	1009213	1801.05	1.0	1165.28	2146.76	-0.071325	-2.5781	1009002,21,21		0
770	1009213	1801.05	-1.0	542.348	3301.32	2.31292	-0.140689	-1009002,21,21		0
771	1093314	1801.72	-1.0	474.313	1997.72	1.20574	-3.01325	1009002,21,21		0
773	1009223	1801.05	0.0	885.97	2042.34	0.414064	-0.707391	-1009002,21		0
775	1009213	1801.05	1.0	645.133	2178.66	1.25731	-1.46683	1009002,21		0
778	1009113	1801.05	0.0	662.372	2186.22	-1.23902	-2.90251	-1009002,1		0
780	1009213	1801.05	-1.0	743.264	2058.96	0.805584	0.0314853	1009002,21		0
785	1009113	1801.05	0.0	591.731	1981.83	0.864499	-0.349013	-1009002,1		0
787	1009313	1801.22	0.0	583.716	2030.27	1.05087	2.79424	1009002,21,21,21		0
788	1009213	1801.05	1.0	80.7765	2464.51	-3.72879	-0.69443	1009002,21		0
790	1093224	1801.55	-1.0	72.0571	2015.89	3.22154	2.33063	-1009002,21		0
791	1009213	1801.05	1.0	732.045	2091.23	0.917987	-0.968832	-1009002,21		0
792	1009213	1801.05	-1.0	470.559	1876.73	0.4874	1.74542	1009002,21,21		0
793	1000993	1801.1	0.0	443.064	1860.12	-0.312353	-1.67911	-1009002,21,21		0
794	1009313	1801.22	0.0	500.094	1908.52	0.708403	1.54075	1009002,21		0
795	1009113	1801.05	0.0	768.675	2369.25	1.31845	0.525535	1009002,21,21		0
796	1009323	1801.22	-1.0	772.29	1989.89	0.432706	-2.61706	1009002,21,21		0
797	1000993	1801.1	0.0	375.279	2442.31	2.16052	3.10169	-1009002,21,2		0
798	1009313	1801.22	0.0	409.661	1901.83	0.953369	-0.0370008	-1009002,21,21,21		0
799	1009313	1801.22	0.0	260.468	2416.29	-2.50843	1.90703	-1009002,21,21		0
801	1009113	1801.05	0.0	169.212	2453.19	-2.97737	-1.06783	1009002,21		0
803	1009313	1801.22	0.0	368.354	1838.5	0.00533582	-0.8466	1009002,21,21		0
805	1009213	1801.05	-1.0	369.318	2681.11	-2.36666	2.36086	-1009002,21		0
806	1093214	1801.55	0.0	1431.94	2327.32	-0.240017	1.39879	-1009002,21,21		0
807	1009223	1801.05	0.0	1293.26	2316.13	0.496931	-1.88442	1009002,21		0
808	1000993	1801.1	0.0	1221.61	2259.64	0.479172	2.67065	1009002,21,21		0
810	1009213	1801.05	-1.0	1203.9	2167.48	0.0575966	-0.47638	-1009002,21,21		0
811	1009213	1801.05	-1.0	773.346	1993.35	0.453399	2.24599	-1009002,21		0
814	1009323	1801.22	1.0	579.209	2357.23	1.6199	-0.482118	1009002,21		0
815	1009213	1801.05	1.0	779.561	1975.73	-0.288574	1.02812	-1009002,21,21		0
817	1000993	1801.1	0.0	717.065	2310.74	-1.32774	-2.09346	1009002,21,21		0
819	1009113	1801.05	0.0	569.482	1932.53	0.666285	-0.233826	-1009002,21,21		0
821	1009213	1801.05	-1.0	538.33	2181.92	-1.46921	2.98123	1009002,21		0
822	1009323	1801.22	-1.0	852.39	2563.74	1.39442	-1.96152	1009002,21,-1		0
823	1009313	1801.22	0.0	844.262	2092.07	0.706886	1.18232	-1009002,21		0
826	1009213	1801.05	1.0	428.766	2269.12	-1.83722	-1.1584	-1009002,21		0
827	1009113	1801.05	0.0	493.913	2355.2	-1.78809	1.33792	1009002,21		0
828	1009113	1801.05	0.0	824.516	2131.03	0.847884	-0.83218	-1009002,21,2		0
832	1009113	1801.05	0.0	810.563	2135.8	0.883429	2.24195	1009002,21		0
834	1009113	1801.05	0.0	777.683	3576.72	-2.05659	-0.523015	-1009002,21,21,21		0
837	1091114	1801.38	-1.0	821.107	3094.42	-1.78518	2.61775	1009002,21,21		0
839	1009223	1801.05	0.0	133.489	1823.65	1.3963	-2.13896	1009002,-1		0
843	1009223	1801.05	0.0	150.225	2067.36	2.59812	0.966732	-1009002,21		0
844	1009323	1801.22	-1.0	603.858	2003.09	-0.917461	-2.0401	-1009002,21		0
845	1009323	1801.22	1.0	611.461	2105.76	-1.18208	1.12072	1009002,-3		0
848	1009323	1801.22	1.0	435.385	1854.01	-0.133054	-3.12965	-1009002,21,21		0
855	1009213	1801.05	-1.0	364.725	1838.2	-0.127747	0.0198725	1009002,21,21		0
857	1009213	1801.05	1.0	820.898	3547.93	1.98933	-1.56968	1009002,21,21,21		0
859	1009313	1801.22	0.0	843.643	1993.31	-0.154554	1.57523	1009002,21,21,21		0
861	1009223	1801.05	0.0	289.886	2158.9	2.09054	-0.860192	-1009002,21		0
862	1092214	1801.38	1.0	270.961	2016.59	1.87761	2.30265	1009002,21,21,21		0
864	1009213	1801.05	1.0	606.501	2066.01	1.10034	1.3825	-1009002,21,21		0
865	1009113	1801.05	0.0	536.287	2169.33	1.45295	-1.98702	1009002,-3		0
866	1009213	1801.05	1.0	1299.11	4161.8	-1.72231	-1.02745	-1009002,21,21		0
867	1092214	1801.38	1.0	1312.92	2474.27	-0.746627	2.08945	1009002,21,21		0
873	1009323	1801.22	-1.0	1196.45	2931.26	1.27728	-1.5035	-1009002,21		0
876	1009223	1801.05	0.0	1136.6	2491.55	0.975479	1.65546	1009002,21,21		0
877	1092114	1801.38	0.0	340.861	1834.1	-0.154125	-0.246526	1009002,21,21		0
881	1093214	1801.55	0.0	491.659	1870.35	0.21076	2.66666	1009002,21,21,21		0
882	1009213	1801.05	1.0	431.843	1881.84	0.710405	0.222744	-1009002,21		0
885	1009213	1801.05	-1.0	422.53	1975.89	1.27146	-3.00965	1009002,21		0
886	1009223	1801.05	0.0	1339.56	2366.61	0.534198	-2.10345	-1009002,1		0
887	1009213	1801.05	1.0	1318.08	2238.21	-0.1276	0.871305	-1009002,21,21		0
888	1009223	1801.05	0.0	507.459	2096.98	-1.38175	2.46442	1009002,21,21		0
890	1009213	1801.05	-1.0	525.354	1982.01	1.02662	-0.483481	1009002,21		0
893	1009213	1801.05	1.0	198.11	2350.31	-2.71988	-1.76498	1009002,21,21		0
894	1093224	1801.55	-1.0	157.983	1850.55	-1.64123	1.61085	-1009002,21,3		0
895	1000993	1801.1	0.0	365.781	2257.76	1.98886	-3.05111	1009002,21,21		0
897	1009213	1801.05	-1.0	374.193	2396.56	-2.11991	0.218473	-1009002,21		0
898	1009223	1801.05	0.0	837.254	1986.18	0.0128518	-1.24095	1009002,21		0
900	1009113	1801.05	0.0	870.08	4625.31	2.27105	2.84991	-1009002,21,21		0
901	1009213	1801.05	-1.0	1070.74	2097.97	-0.0986705	1.55494	-1009002,21		0
903	1009213	1801.05	1.0	956.354	2639.11	-1.32675	-1.50904	-1009002,21		0
906	1009213	1801.05	1.0	584.792	2234.49	1.4563	0.428579	-1009002,21,21		0
908	1009113	1801.05	0.0	655.321	2217.94	1.30252	-2.62239	-1009002,21,21		0
909	1009223	1801.05	0.0	606.991	1971.87	0.783061	-3.06841	-1009002,21,21		0
912	1009323	1801.22	1.0	633.052	2038.72	0.969995	0.0990485	1009002,21,21		0
914	1009323	1801.22	1.0	796.985	2130.93	-0.895679	2.51506	1009002,21,21		0
918	1009223	1801.05	0.0	584.808	1904.41	0.339637	-0.602566	-1009002,21,21		0
919	1009213	1801.05	-1.0	469.998	2118.13	-1.50908	1.84721	-1009002,21		0
920	1009113	1801.05	0.0	500.058	2036.06	1.25659	-0.772531	-1009002,21,21		0
922	1009213	1801.05	1.0	887.559	2277.99	1.0238	-0.920993	-1009002,21		0
923	1009213	1801.05	-1.0	477.505	2631.39	2.06798	2.72105	-1009002,21,21		0
924	1009113	1801.05	0.0	1166.58	2257.83	0.570496	1.53439	-1009002,21		0
925	1009113	1801.05	0.0	1203.41	2936.41	1.27387	-1.62147	1009002,21,21		0
932	1093114	1801.55	1.0	477.414	1921.37	-0.865978	0.806381	1009002,21,21		0
935	1009213	1801.05	1.0	501.156	1913.69	-0.745156	-2.21789	1009002,21,21		0
938	1009213	1801.05	-1.0	388.126	1873.1	-0.78655	1.45731	-1009002,21,21		0
943	1009213	1801.05	-1.0	191.644	1812.48	-0.345373	-0.00506622	-1009002,21,21		0
951	1009213	1801.05	-1.0	924.658	2055.83	-0.377372	-2.02541	1009002,21		0
953	1000993	1801.1	0.0	1414.82	2290.56	-0.0220469	1.12614	-1009002,21		0
955	1009323	1801.22	1.0	671.757	1922.42	-0.006071	-1.96202	-1009002,21,3		0
959	1009313	1801.22	0.0	650.681	1966.02	-0.638601	1.15508	1009002,21,21		0
960	1009313	1801.22	0.0	1157.05	2819.69	1.24153	1.71168	-1009002,21,21		0
961	1009113	1801.05	0.0	1557.38	2456.27	-0.378327	-1.56542	1009002,-5		0
963	1009213	1801.05	-1.0	503.924	1913.36	-0.734054	2.23289	-1009002,21,21		0
964	1009223	1801.05	0.0	576.574	1898.83	0.292859	-0.269923	1009002,21		0
967	1009223	1801.05	0.0	682.318	2057.62	-0.924104	2.58774	-1009002,21		0
969	1009213	1801.05	1.0	753.283	2005.73	0.578107	-0.565838	1009002,21		0
973	1009113	1801.05	0.0	535.448	2156.11	-1.43239	0.818563	-1009002,21		0
975	1009213	1801.05	-1.0	541.05	1882.27	-0.147412	-1.73306	-1009002,21		0
978	1092114	1801.38	0.0	1980.7	2769.12	0.349785	0.532656	1009002,21,21		0
979	1000993	1801.1	0.0	1883.07	3110.87	0.810657	-2.20514	-1009002,21		0
983	1009323	1801.22	1.0	878.742	2017.25	0.25834	3.00654	-1009002,21,21		0
984	1000993	1801.1	0.0	818.633	2108.94	-0.803089	-0.0746182	1009002,21		0
986	1009223	1801.05	0.0	525.686	1960.37	-0.937494	1.94935	1009002,21,21,21		0
987	1093214	1801.55	0.0	609.203	1993.4	0.86765	-1.01068	1009002,21,21,21		0
989	1009213	1801.05	1.0	802.183	2002.45	-0.423556	-1.84764	-1009002,21,21		0
990	1000993	1801.1	0.0	708.524	3420.18	-2.08983	1.65838	1009002,21,21		0
991	1009223	1801.05	0.0	420.627	2000.05	1.35517	2.71167	-1009002,21		0
993	1009213	1801.05	-1.0	426.974	2602.66	-2.16167	-0.503628	1009002,21		0
994	1000993	1801.1	0.0	521.071	1990.78	-1.06873	-0.408332	1009002,21		0
997	1009223	1801.05	0.0	565.505	1923.39	0.612674	2.87337	1009002,21		0
998	1009213	1801.05	1.0	1121.61	2309.55	-0.743061	1.09763	-1009002,21,21		0
999	1009313	1801.22	0.0	868.822	2189.8	-0.900246	-2.40732	1009002,21,21		0
1000	1009223	1801.05	0.0	825.935	2012.95	0.417538	-0.384727	-1009002,21,21		0
1001	1009213	1801.05	1.0	769.444	1973.15	-0.306781	2.7003	1009002,21		0
1002	1009213	1801.05	1.0	250.776	2107.49	-2.15316	-0.441362	1009002,21		0
1007	1000993	1801.1	0.0	236.778	2326.49	2.5143	2.70154	-1009002,21		0
1008	1093214	1801.55	0.0	1242.68	3462.85	-1.51277	1.96107	-1009002,21		0
1009	1009223	1801.05	0.0	1237.49	2198.3	0.192299	-1.22778	1009002,21,21,21		0
1010	1000993	1801.1	0.0	121.779	1919.3	-2.37937	-0.284794	-1009002,21,21		0
1011	1009213	1801.05	1.0	221.94	1823.79	-0.748599	1.63326	1009002,21,21		0
1012	1000993	1801.1	0.0	840.859	3095.92	-1.76086	0.715806	-1009002,3		0
1013	1009213	1801.05	-1.0	740.172	2756.58	-1.69663	-2.36166	1009002,21		0
1014	1009213	1801.05	1.0	414.383	3301.18	-2.58607	-2.36861	-1009002,21		0
1015	1009113	1801.05	0.0	470.249	2487.92	1.96854	0.730393	1009002,21,2101		0
1016	1009323	1801.22	1.0	555.971	2240.32	1.52027	1.63412	1009002,21		0
1017	1009223	1801.05	0.0	565.86	1895.66	-0.29932	-1.46585	-1009002,21,21		0
1018	1009323	1801.22	1.0	386.978	1894.91	-0.980634	-3.055	-1009002,21		0
1020	1009313	1801.22	0.0	464.718	2403.43	1.90195	-0.0474715	-1009002,21		0
1021	1009223	1801.05	0.0	1277.54	2541.41	-0.870581	1.35954	-1009002,21,21		0
1023	1009213	1801.05	1.0	1183.28	2612.23	1.04618	-1.73937	1009002,21		0
1024	1092214	1801.38	1.0	773.974	3033.81	-1.81568	-0.964337	-1009002,21,21		0
1025	1009213	1801.05	-1.0	616.675	2117.22	1.19617	2.19391	1009002,21,21		0
1028	1009113	1801.05	0.0	661.792	2404.31	-1.52517	0.20787	1009002,21		0
1030	1009223	1801.05	0.0	1207.84	2192.19	-0.262719	1.12433	1009002,21,21		0
1032	1009213	1801.05	-1.0	707.339	2778.01	-1.75927	2.47002	1009002,21,21		0
1033	1009113	1801.05	0.0	437.941	2007.12	1.33002	-0.494717	1009002,21		0
1034	1009313	1801.22	0.0	209.463	2231.99	2.52616	0.129511	-1009002,21		0
1035	1009213	1801.05	-1.0	103.184	1832.82	-1.86099	-3.0079	1009002,21		0
1036	1009113	1801.05	0.0	67.6513	1840.54	2.4089	-2.7687	1009002,21		0
1037	1009213	1801.05	1.0	306.047	1827.17	0.107506	-2.6397	1009002,-4		0
1039	1009213	1801.05	1.0	149.323	2131.95	-2.72221	-2.61171	1009002,21,21		0
1040	1009113	1801.05	0.0	112.355	2112.72	2.97598	2.13727	1009002,21,21		0
1042	1000993	1801.1	0.0	342.488	2094.14	-1.80408	-1.64444	-1009002,21,21		0
1044	1093214	1801.55	0.0	236.89	2034.45	-2.06087	1.86805	1009002,21,21		0
1046	1009113	1801.05	0.0	190.277	1827.86	1.07772	0.252518	1009002,21		0
1051	1009113	1801.05	0.0	203.148	1814.95	-0.451197	-2.87576	-1009002,21,21		0
1052	1000993	1801.1	0.0	976.059	2061.01	0.229641	1.58636	-1009002,21,21		0
1054	1009113	1801.05	0.0	978.066	2071.01	0.299976	-1.5549	1009002,-3		0
1056	1009223	1801.05	0.0	372.88	2173	-1.85065	1.58576	1009002,21,21		0
1057	1009213	1801.05	-1.0	379.423	1901.69	-1.05404	-1.52199	-1009002,21		0
1061	1009213	1801.05	1.0	815.799	2041.2	-0.587314	-2.13775	-1009002,21,21,21		0
1063	1009313	1801.22	0.0	717.454	2035.41	0.781417	0.979957	1009002,21,-3		0
1064	1000993	1801.1	0.0	408.717	1976.31	1.31142	2.14768	-1009002,2		0
1068	1009213	1801.05	-1.0	416.572	1885.71	-0.804144	-0.871251	1009002,21		0
1071	1009113	1801.05	0.0	269.524	2132.53	2.1227	-1.56873	1009002,21		0
1074	1009213	1801.05	1.0	119.494	1822.78	-1.49803	1.20455	-1009002,21		0
1075	1009223	1801.05	0.0	1233.16	2191.4	0.156959	2.25354	-1009002,21,21		0
1077	1009213	1801.05	1.0	1187.63	2157.68	-0.0305275	-0.870335	1009002,21,21		0
1079	1000993	1801.1	0.0	1444.35	2451.35	0.543377	-1.6922	-1009002,21,21		0
1080	1009223	1801.05	0.0	1480.27	2338.76	-0.125749	1.31363	1009002,21		0
1083	1009213	1801.05	-1.0	434.299	2074.49	1.50838	-2.62162	1009002,-2		0
1084	1092214	1801.38	-1.0	444.337	1908.81	-0.888012	0.545358	-1009002,21,21		0
1087	1009313	1801.22	0.0	431.394	1884.33	-0.735535	1.6725	-1009002,21,3		0
1090	1000993	1801.1	0.0	427.877	2391.42	-1.97615	-1.46694	-1009002,21		0
1092	1009223	1801.05	0.0	579.367	1893.86	0.146581	0.00559874	-1009002,21,21		0
1093	1009323	1801.22	1.0	598.869	1940.73	-0.632004	-3.09455	1009002,21,21		0
1096	1009313	1801.22	0.0	698.673	2074.41	0.937625	-0.200841	-1009002,21,21		0
1098	1009113	1801.05	0.0	486.05	1949.25	-0.992066	-1.61183	1009002,21,21		0
1106	1009313	1801.22	0.0	882.469	2056.09	0.492146	0.349164	-1009002,1		0
1107	1009213	1801.05	-1.0	937.185	2042.7	-0.237634	-2.97591	1009002,21,21		0
1108	1009223	1801.05	0.0	222.596	2042.76	-2.14517	1.00233	-1009002,21		0
1109	1009213	1801.05	-1.0	324.092	1866.95	-0.977523	-2.12675	-1009002,21		0
1110	1009323	1801.22	-1.0	1291.62	2219	0.0820651	0.0105322	1009002,21		0
1111	1000993	1801.1	0.0	656.122	2253.49	1.35324	-2.57683	1009002,-1		0
1112	1009113	1801.05	0.0	869.515	2834.89	1.57453	2.26351	-1009002,21,21		0
1114	1009213	1801.05	-1.0	605.505	2680.59	1.85654	-1.18692	1009002,21		0
1116	1009223	1801.05	0.0	1293.7	2255.81	-0.314663	1.16528	-1009002,21,21		0
1117	1009213	1801.05	1.0	1329.18	3600.71	-1.49686	-1.99896	1009002,21,-2		0
1122	1009323	1801.22	-1.0	717.366	2108.4	0.98675	-2.20109	-1009002,21,21		0
1123	1091114	1801.38	1.0	756.649	1958.14	-0.170784	0.969401	-1009002,21		0
1129	1009313	1801.22	0.0	356.161	2085.62	1.74561	3.04844	-1009002,21		0
1131	1009113	1801.05	0.0	394.052	2011.9	-1.46309	-0.726298	-1009002,21		0
1132	1009113	1801.05	0.0	636.884	1917.96	0.265106	1.51699	-1009002,21,21		0
1134	1009113	1801.05	0.0	699.743	2107.56	1.01778	-1.64818	1009002,21		0
1136	1009223	1801.05	0.0	351.714	2689.24	2.42191	-1.30709	-1009002,21		0
1138	1000993	1801.1	0.0	533.927	3164.17	-2.26605	1.95979	1009002,21,21		0
1139	1009213	1801.05	1.0	1531.86	2492.48	-0.494484	-1.83951	-1009002,21		0
1141	1009213	1801.05	-1.0	1523.88	2361.47	-0.0672459	1.2332	-1009002,21		0
1142	1009213	1801.05	1.0	1175.21	2522.71	0.965174	-0.391732	1009002,21		0
1143	1000993	1801.1	0.0	1067.73	3254.42	1.58351	2.66616	-1009002,3		0
1144	1009213	1801.05	-1.0	855.057	2518.01	-1.34982	-2.05647	-1009002,2		0
1145	1009223	1801.05	0.0	946.69	2107.84	0.552836	1.22739	1009002,-1		0
1146	1009113	1801.05	0.0	356.292	1908.72	-1.17522	1.06088	-1009002,21,21		0
1150	1009213	1801.05	-1.0	363.226	2175.66	1.88226	3.00365	1009002,21		0
1151	1009213	1801.05	-1.0	362.121	2035.72	1.61788	-0.767922	-1009002,21,21		0
1152	1000993	1801.1	0.0	95.7982	1845.73	2.11651	-3.12139	1009002,-5		0
1154	1009313	1801.22	0.0	624.817	2905.05	-1.96794	1.24526	1009002,21,21,21		0
