event	bunchCrossing	pdgid	mass	charge	pt	eta	phi	mothers	daughters
10932	-1	1009213	1801.05	-1.0	1021.44	1.29191	-1.86987	-1009002,21	
10932	-1	1009213	1801.05	1.0	1175.12	0.247562	1.81107	-1009002,21	
10933	-1	1000993	1801.1	0.0	523.283	1.33565	-2.16568	-1009002,21,21	
10933	-1	1009223	1801.05	0.0	466.421	1.15865	1.01192	1009002,-5	
10935	-1	1009113	1801.05	0.0	164.248	-3.80309	-0.0547915	-1009002,4	
10935	-1	1009113	1801.05	0.0	133.508	-2.76779	-3.14032	1009002,21,21	
10938	-1	1009113	1801.05	0.0	518.718	1.56733	-0.186967	-1009002,21	
10938	-1	1009113	1801.05	0.0	824.465	-0.437486	-2.73312	1009002,21,21	
10939	-1	1009313	1801.47	0.0	847.143	0.6182	1.57242	-1009002,3	
10939	-1	1009213	1801.05	-1.0	849.465	-0.507595	-1.60724	1009002,21,21	
10941	-1	1009113	1801.05	0.0	403.34	0.42756	-0.589687	-1009002,21,21,21	
10941	-1	1009113	1801.05	0.0	260.374	0.880199	2.7689	1009002,21,21	
10944	-1	1009113	1801.05	0.0	757.195	-1.48241	2.42529	-1009002,2	
10944	-1	1009313	1801.22	0.0	916.183	-1.35365	-0.776177	1009002,21,21	
10945	-1	1009113	1801.05	0.0	549.08	-1.46657	-1.33598	-1009002,21	
10945	-1	1009113	1801.05	0.0	567.532	1.93194	1.72177	1009002,21	
10946	-1	1009213	1801.05	-1.0	714.521	-1.19317	-3.13796	-1009002,21	
10946	-1	1009223	1801.05	0.0	815.991	0.177456	0.114429	1009002,21	
10951	-1	1009113	1801.05	0.0	16.413	-3.80952	-2.58415	-1009002,21	
10951	-1	1009213	1801.05	1.0	25.8702	4.68164	1.39423	-1009002,21,21	
10952	-1	1009313	1801.22	0.0	1659.84	-0.413101	-0.0812916	1009002,2101	
10952	-1	1009213	1801.05	-1.0	1622.07	-0.224597	3.05117	-1009002,21,21	
10953	-1	1009213	1801.05	1.0	1162.67	-0.49182	-1.61317	-1009002,21,21	
10953	-1	1009223	1801.05	0.0	1169.13	-1.10726	1.52332	1009002,21,21,21	
10955	-1	1009223	1801.05	0.0	585.767	2.0983	1.56194	-1009002,21	
10955	-1	1092214	1801.38	1.0	585.056	1.01508	-1.55289	1009002,21	
10957	-1	1009213	1801.05	-1.0	1193.25	0.513897	-0.868777	-1009002,21,21	
10957	-1	1009213	1801.05	1.0	1193.15	1.34641	2.23455	1009002,21,21	
10959	-1	1000993	1801.1	0.0	601.582	1.01797	-0.453134	-1009002,21,21,21	
10959	-1	1092114	1801.38	0.0	620.891	1.55568	2.67519	1009002,21	
10960	-1	1009213	1801.05	1.0	747.708	0.97795	-1.17336	-1009002,21	
10960	-1	1009213	1801.05	1.0	585.9	-2.2521	1.93925	-1009002,21,21	
10962	-1	1009213	1801.05	-1.0	1505.57	0.266928	2.25747	-1009002,21	
10962	-1	1009213	1801.05	1.0	1682.89	0.305174	-0.890173	1009002,21	
10964	-1	1009213	1801.05	-1.0	633.489	-0.72013	-2.33132	-1009002,21	
10964	-1	1009213	1801.05	1.0	375.482	-0.71693	0.479218	1009002,21	
10965	-1	1000993	1801.1	0.0	587.091	1.22676	1.49601	-1009002,21	
10965	-1	1009223	1801.05	0.0	594.368	-0.788215	-1.68589	1009002,21,-5	
10968	-1	1009223	1801.05	0.0	1025.69	-0.602935	0.782993	-1009002,21,21	
10968	-1	1009223	1801.05	0.0	1192.22	1.01721	-2.39552	1009002,21	
10971	-1	1009213	1801.05	1.0	460.161	-2.76778	-1.78066	-1009002,21,21	
10971	-1	1009223	1801.05	0.0	461.468	0.461668	1.36725	1009002,21,21	
10974	-1	1009223	1801.05	0.0	1185.26	0.802293	1.74351	-1009002,21	
10974	-1	1009213	1801.05	1.0	1131.04	0.324956	-1.3993	1009002,-2	
10976	-1	1009113	1801.05	0.0	842.744	-0.448165	-1.468	1009002,-2	
10976	-1	1009313	1801.22	0.0	840.803	-0.968954	1.67691	1009002,21,21	
10979	-1	1009223	1801.05	0.0	730.927	-1.32406	-2.7416	1009002,2101	
10979	-1	1009213	1801.05	1.0	735.236	1.06915	0.447329	-1009002,21	
10980	-1	1009323	1801.22	1.0	923.157	-0.644075	-0.0699191	-1009002,3	
10980	-1	1009213	1801.05	1.0	1037.86	-0.00629472	3.04893	-1009002,21	
10982	-1	1009213	1801.05	1.0	120.756	1.42019	-2.71532	-1009002,21,21	
10982	-1	1009313	1801.22	0.0	116.719	3.04387	0.589481	1009002,21,-4	
10986	-1	1009213	1801.05	-1.0	409.862	1.63091	-2.47642	-1009002,21	
10986	-1	1009213	1801.05	1.0	472.427	-2.28124	0.597884	1009002,21,21	
10987	-1	1009223	1801.05	0.0	484.801	-2.17166	-2.2454	1009002,21,21	
10987	-1	1009213	1801.05	-1.0	491.29	-0.269711	0.868707	-1009002,21	
10989	-1	1009223	1801.05	0.0	1117.5	-1.22033	-0.687972	-1009002,21	
10989	-1	1009223	1801.05	0.0	1251.07	0.208154	2.59129	-1009002,21,21	
10990	-1	1000993	1801.1	0.0	326.296	2.50897	0.993102	1009002,21,21	
10990	-1	1009223	1801.05	0.0	347.396	-0.701412	-2.13805	-1009002,21	
11003	-1	1009213	1801.05	-1.0	722.773	0.18517	-2.85624	-1009002,21,21	
11003	-1	1009223	1801.05	0.0	761.647	0.210188	0.268184	1009002,21,21	
11005	-1	1009223	1801.05	0.0	213.734	0.526758	1.52535	1009002,21,21	
11005	-1	1009113	1801.05	0.0	741.205	-1.71085	-1.62131	1009002,21,-3	
11008	-1	1009223	1801.05	0.0	328.531	-1.59659	-1.66697	-1009002,21,21	
11008	-1	1009213	1801.05	1.0	293.749	-2.61961	1.0458	1009002,21	
11009	-1	1009223	1801.05	0.0	860.854	0.790609	0.644024	-1009002,21,21	
11009	-1	1009223	1801.05	0.0	864.626	0.891598	-2.69871	1009002,21	
11015	-1	1009223	1801.05	0.0	1417.65	0.486633	0.193882	-1009002,21,21	
11015	-1	1000993	1801.1	0.0	1597.69	0.113395	-2.99577	-1009002,21	
11017	-1	1009223	1801.05	0.0	1135.07	-0.172227	2.14836	-1009002,1	
11017	-1	1000993	1801.1	0.0	1129.68	0.360039	-0.986941	1009002,21,21,21	
11018	-1	1009223	1801.05	0.0	186.294	2.61135	-1.65664	1009002,21	
11018	-1	1009223	1801.05	0.0	213.477	0.6514	1.97623	-1009002,21,21	
11020	-1	1009323	1801.22	-1.0	1203.72	0.14694	0.806755	-1009002,1	
11020	-1	1092214	1801.38	1.0	1376.92	-0.703667	-2.35055	1009002,21	
11023	-1	1000993	1801.1	0.0	580.767	-1.6648	-0.124434	-1009002,21	
11023	-1	1009223	1801.05	0.0	521.855	-0.772923	3.05029	1009002,21	
11024	-1	1009223	1801.05	0.0	426.367	1.30857	2.80535	-1009002,21,21,21	
11024	-1	1009223	1801.05	0.0	502.688	-2.0508	-0.356084	1009002,21,21	
11025	-1	1009213	1801.05	-1.0	724.453	-1.52857	2.00818	1009002,21	
11025	-1	1000993	1801.1	0.0	623.264	-1.81517	-1.80156	-1009002,21	
11027	-1	1009223	1801.05	0.0	424.482	2.10469	-2.42255	-1009002,21,21	
11027	-1	1009223	1801.05	0.0	411.484	2.27905	0.435738	1009002,21,21	
11028	-1	1009113	1801.05	0.0	1571.09	-0.275211	-0.689574	1009002,21,21,21	
11028	-1	1009223	1801.05	0.0	1555.2	-0.70926	2.46274	1009002,21	
11031	-1	1009113	1801.05	0.0	1588.42	0.034469	-0.131215	-1009002,21,21,21	
11031	-1	1009313	1801.22	0.0	1417.21	1.54412	3.02842	1009002,21,21	
11033	-1	1009113	1801.05	0.0	1121.96	0.148043	2.69623	1009002,21	
11033	-1	1009213	1801.05	1.0	1150.13	-0.704136	-0.438835	-1009002,21,21,21	
11035	-1	1009323	1801.22	1.0	483.893	1.72147	-1.56209	-1009002,21	
11035	-1	1009313	1801.22	0.0	436.429	2.36864	1.87155	1009002,21	
11039	-1	1009213	1801.05	-1.0	1571.82	-0.623899	0.709263	1009002,21,21	
11039	-1	1092214	1801.38	-1.0	1166.55	0.651401	-2.42494	-1009002,21	
11041	-1	1009113	1801.05	0.0	805.297	0.560896	1.80975	-1009002,3	
11041	-1	1009313	1801.22	0.0	622.236	0.55475	-1.80272	-1009002,21	
11050	-1	1009113	1801.05	0.0	1853.26	-1.04271	-1.99108	-1009002,2	
11050	-1	1000993	1801.1	0.0	1853.7	-0.362433	1.14795	1009002,21,21	
11052	-1	1092114	1801.38	0.0	397.84	1.43095	-2.78602	-1009002,21,21	
11052	-1	1009213	1801.05	-1.0	448.668	2.08985	0.164345	1009002,21,21	
11053	-1	1009113	1801.05	0.0	1153.02	-0.135856	1.59248	-1009002,3	
11053	-1	1009113	1801.05	0.0	1323	0.781375	-1.43218	1009002,-3	
11056	-1	1092114	1801.38	0.0	915.509	-0.0669857	-1.33525	1009002,21,21	
11056	-1	1009213	1801.05	1.0	651.034	0.146846	2.02841	1009002,21	
11058	-1	1009213	1801.05	1.0	143.028	-2.09158	-1.90372	-1009002,21	
11058	-1	1009113	1801.05	0.0	522.098	2.10484	2.09455	1009002,21	
11059	-1	1009223	1801.05	0.0	1150.79	0.504116	0.47386	-1009002,21	
11059	-1	1009323	1801.22	1.0	984.813	1.09576	-2.57014	1009002,-2	
11061	-1	1009213	1801.05	1.0	272.75	2.21211	2.21883	-1009002,5	
11061	-1	1092114	1801.38	0.0	270.09	2.3784	-0.836163	1009002,21	
11062	-1	1000993	1801.1	0.0	881.808	0.318167	2.47852	1009002,21	
11062	-1	1009223	1801.05	0.0	750.412	0.190992	-0.536432	-1009002,3	
11063	-1	1009113	1801.05	0.0	588.712	0.0332318	1.72742	-1009002,21	
11063	-1	1009113	1801.05	0.0	586.034	-2.1289	-1.53728	1009002,21	
11066	-1	1009223	1801.05	0.0	605.809	-0.859113	0.535076	-1009002,21	
11066	-1	1009213	1801.05	1.0	608.373	0.290209	-2.6118	1009002,21,21	
11067	-1	1009213	1801.05	-1.0	710.695	-0.94944	-2.48927	1009002,21	
11067	-1	1092114	1801.38	0.0	705.073	-1.84543	0.761029	-1009002,21	
11068	-1	1009213	1801.05	-1.0	703.529	-0.0028086	-1.5491	-1009002,21,3	
11068	-1	1009213	1801.05	1.0	757.302	-0.873933	1.61992	1009002,21	
11072	-1	1009323	1801.22	-1.0	440.808	0.493251	-2.32087	-1009002,21	
11072	-1	1009213	1801.05	1.0	465.162	0.707144	0.809245	1009002,21	
11075	-1	1009223	1801.05	0.0	532.859	0.988572	-0.279782	-1009002,21,21	
11075	-1	1009113	1801.05	0.0	547.018	-1.10189	2.43715	1009002,21	
11077	-1	1009213	1801.05	1.0	1044.97	0.408452	-1.46532	-1009002,21	
11077	-1	1009213	1801.05	-1.0	943.879	1.24122	1.65364	1009002,21,21	
11078	-1	1009223	1801.05	0.0	651.633	0.595431	-0.747237	-1009002,21	
11078	-1	1092214	1801.38	1.0	681.61	1.56963	2.37756	1009002,21	
11079	-1	1000993	1801.1	0.0	601.385	-0.503199	1.82371	1009002,21,21	
11079	-1	1009323	1801.22	1.0	585.425	-1.54322	-1.37199	-1009002,21	
11081	-1	1009213	1801.05	-1.0	704.604	1.05932	-2.85643	-1009002,21,21	
11081	-1	1009113	1801.05	0.0	711.973	-0.765259	0.30894	1009002,21,21	
11088	-1	1009223	1801.05	0.0	613.689	1.51805	-0.885292	1009002,21,21	
11088	-1	1092214	1801.38	1.0	846.592	0.142781	-2.43784	-1009002,21,21	
11089	-1	1000993	1801.1	0.0	695.373	0.491526	-2.54592	1009002,21	
11089	-1	1009213	1801.05	-1.0	737.146	-0.504171	0.591823	-1009002,21,21	
11097	-1	1009223	1801.05	0.0	1477.48	0.365026	-0.70214	1009002,21	
11097	-1	1000993	1801.1	0.0	1551.59	-0.191544	2.43805	1009002,21,21	
11099	-1	1009213	1801.05	-1.0	847.871	0.00586574	1.4941	-1009002,21,21	
11099	-1	1092114	1801.38	0.0	977.162	0.65353	-1.81918	1009002,21	
11100	-1	1009113	1801.05	0.0	456.252	-2.07907	2.07859	-1009002,21,3	
11100	-1	1091114	1801.38	-1.0	446.856	-1.57011	-1.06394	1009002,21	
11102	-1	1091114	1801.38	1.0	1659.17	0.537437	-1.61173	-1009002,21	
11102	-1	1009313	1801.22	0.0	1502.35	-0.544803	1.29238	-1009002,21	
11104	-1	1000993	1801.1	0.0	1171.58	1.09017	0.315713	-1009002,21,21	
11104	-1	1092114	1801.38	0.0	1218.99	0.920314	-2.7883	1009002,21,21,21	
11107	-1	1091114	1801.38	1.0	1144.13	1.6099	2.43965	-1009002,1	
11107	-1	1092114	1801.38	0.0	1157.89	-0.122334	-0.774312	1009002,21	
11108	-1	1009223	1801.05	0.0	873.544	-0.983327	-0.898045	1009002,21,21	
11108	-1	1009313	1801.22	0.0	1010.4	-0.482525	2.1535	-1009002,21,21	
11109	-1	1009213	1801.05	-1.0	787.756	0.379558	-0.114741	-1009002,21,21	
11109	-1	1000993	1801.1	0.0	476.901	0.999133	2.42827	1009002,21	
11110	-1	1009213	1801.05	-1.0	748.448	-0.92315	0.394093	-1009002,21	
11110	-1	1009323	1801.22	-1.0	727.569	-1.19574	-2.81681	1009002,21	
11111	-1	1000993	1801.1	0.0	897.756	-0.861766	-1.3878	-1009002,21	
11111	-1	1092114	1801.38	0.0	738.08	0.240833	2.24157	-1009002,21	
11113	-1	1009113	1801.05	0.0	2081.64	-1.07499	-1.03263	1009002,21,21	
11113	-1	1092214	1801.38	1.0	2086.64	-0.27105	2.10173	1009002,21,21	
11115	-1	1009223	1801.05	0.0	606.368	0.63385	2.34514	-1009002,3	
11115	-1	1092214	1801.38	1.0	639.714	1.71507	-0.803503	1009002,21,21	
11116	-1	1092114	1801.38	0.0	568.05	-0.680501	3.13657	1009002,21	
11116	-1	1009213	1801.05	1.0	467.133	-1.67063	-0.170724	1009002,21	
11119	-1	1009323	1801.22	-1.0	767.01	0.166432	0.937696	-1009002,1	
11119	-1	1009213	1801.05	-1.0	713.574	0.517023	-2.22213	-1009002,21,21	
11122	-1	1093214	1801.55	0.0	371.675	-1.26325	0.544452	-1009002,21,21,21,21,21	
11122	-1	1000993	1801.1	0.0	255.509	-0.439718	1.66839	1009002,21,21,21,21,21,21,21	
11123	-1	1000993	1801.1	0.0	204.939	-2.63728	2.82551	1009002,21,21	
11123	-1	1009213	1801.05	-1.0	186.303	2.75033	-0.407794	1009002,21,21	
11125	-1	1000993	1801.1	0.0	513.141	2.24564	1.16761	1009002,21,-1	
11125	-1	1009313	1801.22	0.0	508.602	1.43716	-1.85853	-1009002,21	
11126	-1	1009213	1801.05	-1.0	412.644	-1.80228	2.6005	-1009002,21,21	
11126	-1	1009223	1801.05	0.0	196.326	-0.668481	1.3523	-1009002,21,21	
11127	-1	1009213	1801.05	1.0	643.775	-1.42009	-1.05845	-1009002,3	
11127	-1	1009213	1801.05	-1.0	624.605	-1.75354	1.56254	1009002,21	
11129	-1	1009113	1801.05	0.0	1267.35	0.9862	0.0759837	-1009002,21,21	
11129	-1	1093114	1801.55	-1.0	1291.08	0.608453	-3.08419	1009002,21,-2	
11132	-1	1009213	1801.05	-1.0	2047.49	0.874325	-0.944101	-1009002,2	
11132	-1	1000993	1801.1	0.0	2020.81	0.310587	2.19379	1009002,21,21	
11133	-1	1000993	1801.1	0.0	794.292	1.46218	-2.57143	-1009002,21	
11133	-1	1009213	1801.05	-1.0	759.699	0.225703	0.62284	1009002,21,21	
11134	-1	1009213	1801.05	1.0	451.04	1.16531	2.80594	1009002,21	
11134	-1	1009223	1801.05	0.0	172.473	2.97051	-1.85121	-1009002,21	
11135	-1	1009223	1801.05	0.0	1355.26	-0.0353483	2.64743	1009002,21,21	
11135	-1	1009213	1801.05	1.0	1278.58	-0.716649	-0.4088	1009002,21,21	
11136	-1	1000993	1801.1	0.0	1157.44	-0.776101	-2.33784	-1009002,21,21,21	
11136	-1	1092214	1801.38	-1.0	1134.6	-0.641332	0.68457	-1009002,21	
11137	-1	1009223	1801.05	0.0	325.711	-2.17366	-1.0919	-1009002,21,21	
11137	-1	1009113	1801.05	0.0	369.756	2.70031	2.20699	1009002,21,21	
11140	-1	1009313	1801.22	0.0	939.744	0.927002	0.813672	-1009002,21	
11140	-1	1092224	1801.38	2.0	539.378	0.984094	-2.21803	-1009002,21,21	
11141	-1	1009223	1801.05	0.0	294.167	-2.37374	-1.51832	1009002,-2	
11141	-1	1009213	1801.05	-1.0	287.252	-1.84437	1.62931	-1009002,21	
11142	-1	1009313	1801.22	0.0	558.73	-1.39715	-3.13876	1009002,21,21	
11142	-1	1009323	1801.22	-1.0	593.029	-0.313012	0.118288	-1009002,21	
11144	-1	1009313	1801.22	0.0	426.678	-0.235647	-0.456696	-1009002,21	
11144	-1	1009323	1801.67	-1.0	1047.83	-0.161541	2.3872	1009002,-2	
11147	-1	1009223	1801.05	0.0	371.02	-0.0540364	-1.26864	-1009002,21,21	
11147	-1	1009323	1801.22	1.0	404.714	-1.97909	1.91177	1009002,21	
11151	-1	1009113	1801.05	0.0	856.957	-0.703925	-2.04134	-1009002,21	
11151	-1	1092214	1801.38	-1.0	863.84	-1.21318	1.09214	-1009002,21,21	
11153	-1	1009223	1801.05	0.0	338.616	-1.54081	2.53169	1009002,21,21	
11153	-1	1092114	1801.38	0.0	232.378	-2.70098	-0.116667	1009002,21	
11154	-1	1009213	1801.05	-1.0	376.894	1.82977	-1.90263	-1009002,21	
11154	-1	1009223	1801.05	0.0	414.942	-0.375859	0.952654	1009002,21,21	
11159	-1	1009223	1801.05	0.0	786.977	-0.810218	-1.32582	-1009002,21	
11159	-1	1009213	1801.05	1.0	1051.79	0.0417911	1.97615	1009002,-1	
11160	-1	1009223	1801.05	0.0	455.317	-1.13741	-2.16582	1009002,21	
11160	-1	1009213	1801.05	1.0	614.178	-1.91894	1.20981	-1009002,21	
11168	-1	1009213	1801.05	-1.0	1185.49	-0.118338	1.67108	-1009002,21	
11168	-1	1009213	1801.05	-1.0	1232.03	0.364962	-1.43952	1009002,21	
11169	-1	1009213	1801.05	1.0	1160.58	-0.573816	1.34299	-1009002,21,21	
11169	-1	1092114	1801.38	0.0	1163.23	0.616323	-1.78038	1009002,21,21	
11170	-1	1092114	1801.38	0.0	286.687	1.26354	0.788385	1009002,21	
11170	-1	1009213	1801.05	1.0	386.568	-0.276272	-2.44639	-1009002,21	
11172	-1	1009313	1801.22	0.0	767.571	-1.21106	-0.936303	-1009002,21,21	
11172	-1	1092114	1801.38	0.0	742.403	1.83763	2.13758	1009002,21	
11174	-1	1009213	1801.05	-1.0	263.514	2.03134	-0.970842	1009002,21	
11174	-1	1009113	1801.05	0.0	220.461	2.41627	-1.12687	-1009002,21	
11175	-1	1009323	1801.22	-1.0	300.295	-1.33488	2.96593	-1009002,21	
11175	-1	1092224	1801.38	2.0	293.137	-1.49922	0.102812	1009002,21	
11179	-1	1009313	1801.22	0.0	970.938	0.523741	2.56655	-1009002,21	
11179	-1	1009333	1801.4	0.0	723.979	-1.12678	-0.769052	1009002,21	
11180	-1	1092114	1801.38	0.0	1251.21	-0.380408	-0.778478	-1009002,21,21	
11180	-1	1009223	1801.05	0.0	1052.68	1.76292	2.48758	1009002,-2	
11181	-1	1092224	1801.38	-2.0	1085.82	-1.51072	-1.62154	-1009002,21,21	
11181	-1	1009213	1801.81	1.0	1116.01	-0.476193	1.54386	1009002,-1	
11182	-1	1092114	1801.38	0.0	2073.44	-0.317871	0.0841437	1009002,21,21	
11182	-1	1000993	1801.1	0.0	1562.42	-0.0507857	3.07719	1009002,21	
11184	-1	1000993	1801.1	0.0	437.108	0.965148	2.52806	-1009002,21	
11184	-1	1009213	1801.05	-1.0	154.125	1.47123	3.06927	1009002,-3	
11186	-1	1009223	1801.05	0.0	749.472	-1.37909	2.43447	1009002,21	
11186	-1	1009323	1801.22	-1.0	912.208	0.174988	-0.527418	-1009002,21	
11189	-1	1009113	1801.05	0.0	881.05	-0.111088	-2.79664	-1009002,21	
11189	-1	1009113	1801.05	0.0	773.963	-1.36828	0.433995	1009002,21,21	
11191	-1	1009113	1801.05	0.0	862.247	0.681066	0.0105224	-1009002,21,21	
11191	-1	1092214	1801.38	1.0	1136.07	0.663216	-2.83866	1009002,21,21	
11192	-1	1000993	1801.1	0.0	908.695	-0.294739	-0.213514	-1009002,21	
11192	-1	1009113	1801.05	0.0	931.973	-1.30315	2.99833	1009002,21,21	
11197	-1	1009113	1801.05	0.0	464.812	0.324212	-1.58408	1009002,21	
11197	-1	1009313	1801.22	0.0	346.473	2.51191	1.22338	-1009002,21,21	
11200	-1	1009213	1801.05	1.0	879.792	-0.173691	-2.40229	1009002,21	
11200	-1	1009223	1801.05	0.0	951.899	-0.409938	0.822296	-1009002,21	
11201	-1	1009213	1801.05	-1.0	888.619	-1.34005	0.837384	-1009002,21,21,21	
11201	-1	1009223	1801.05	0.0	881.999	-1.41819	-2.25992	1009002,21,21	
11203	-1	1009113	1801.05	0.0	825.71	1.0079	2.33946	1009002,21	
11203	-1	1009113	1801.05	0.0	733.867	1.95637	-0.607783	-1009002,21,21	
11205	-1	1009213	1801.05	1.0	219.43	2.04767	-0.0552091	1009002,21	
11205	-1	1009223	1801.05	0.0	234.585	2.46489	-0.30703	-1009002,21,21	
11208	-1	1009313	1801.22	0.0	572.869	1.02125	0.926187	-1009002,21	
11208	-1	1093214	1801.55	0.0	580.796	0.701368	-2.18047	1009002,21,21	
11209	-1	1092214	1801.38	1.0	688.671	-0.892224	-1.93493	-1009002,21	
11209	-1	1009213	1801.05	1.0	724.474	-0.237933	1.17385	-1009002,21	
11213	-1	1009113	1801.05	0.0	1216.2	-0.727929	0.154773	1009002,-1	
11213	-1	1009213	1801.05	1.0	1173.65	-0.647588	-2.94748	-1009002,21,21	
11214	-1	1009113	1801.05	0.0	1750.48	-0.707495	2.76036	-1009002,21,1	
11214	-1	1009113	1801.05	0.0	1741.87	-0.786282	-0.387005	1009002,21,21,21	
11220	-1	1009213	1801.05	1.0	688.327	0.509123	-1.88707	-1009002,21,21	
11220	-1	1009113	1801.05	0.0	736.821	-0.23249	1.19161	1009002,21	
11222	-1	1009113	1801.05	0.0	1639.47	-1.10451	-1.00507	1009002,21	
11222	-1	1093214	1801.55	0.0	1660.86	-0.547952	2.13678	-1009002,21	
11224	-1	1009323	1801.22	-1.0	415.509	-0.844202	1.87803	-1009002,21	
11224	-1	1000993	1801.1	0.0	408.45	-1.99974	-1.24509	1009002,21,21	
11227	-1	1009323	1801.22	1.0	1227.75	-0.925764	2.97566	1009002,21,21	
11227	-1	1009113	1801.05	0.0	1242.17	0.868098	-0.133485	-1009002,21,21	
11231	-1	1093224	1801.55	-1.0	500.589	1.05117	-0.421951	-1009002,21,21	
11231	-1	1009213	1801.05	-1.0	474.473	-0.698045	2.51266	-1009002,21,21	
11232	-1	1009213	1801.05	1.0	181.708	0.0912542	-2.27321	-1009002,21,21	
11232	-1	1092114	1801.38	0.0	172.279	2.05761	0.891697	1009002,-2	
11235	-1	1009213	1801.05	-1.0	265.471	-2.51351	-1.00857	1009002,21	
11235	-1	1009213	1801.05	1.0	778.943	-0.461786	1.77057	-1009002,21	
11240	-1	1009113	1801.05	0.0	703.117	-1.29349	2.89438	-1009002,21,21,21,21	
11240	-1	1009223	1801.05	0.0	502.458	-1.75461	-0.126898	1009002,21,21	
11242	-1	1000993	1801.1	0.0	613.183	-0.792578	0.930806	-1009002,4	
11242	-1	1009313	1801.22	0.0	639.043	0.996226	-2.22419	1009002,21	
11243	-1	1000993	1801.1	0.0	563.631	-1.24826	0.418001	-1009002,21	
11243	-1	1009223	1801.05	0.0	378.69	1.78937	-2.85869	1009002,21,21	
11244	-1	1092224	1801.38	-2.0	539.057	1.89519	0.382625	-1009002,21,21	
11244	-1	1009213	1801.05	1.0	635.854	1.78019	-2.68126	1009002,-3	
11245	-1	1009223	1801.05	0.0	183.487	2.39227	-0.0200583	1009002,21	
11245	-1	1093224	1801.55	1.0	390.241	-1.40894	-2.80939	1009002,21	
11247	-1	1092214	1801.38	-1.0	1191.35	0.415561	-2.51593	1009002,21,21	
11247	-1	1009213	1801.05	-1.0	1170.42	-1.63421	0.679954	-1009002,21	
11248	-1	1009223	1801.05	0.0	604.13	1.25738	0.19349	1009002,21	
11248	-1	1009223	1801.05	0.0	629.678	0.83116	-2.95844	1009002,21	
11250	-1	1009213	1801.05	-1.0	1223.77	-0.141272	-2.86061	-1009002,21,21	
11250	-1	1000993	1801.1	0.0	1264.37	0.852298	0.170214	1009002,21,21	
11251	-1	1009223	1801.05	0.0	286.666	0.454677	0.0524216	-1009002,21,21	
11251	-1	1000993	1801.1	0.0	354.282	1.85181	-3.11973	1009002,21	
11253	-1	1009213	1801.05	1.0	1371.49	0.124327	2.88564	-1009002,21,21	
11253	-1	1009113	1801.05	0.0	1630.29	-0.350167	-0.11424	1009002,21,21	
11255	-1	1009113	1801.05	0.0	299.584	-0.303067	-2.53228	1009002,21	
11255	-1	1093224	1801.55	1.0	148.704	-2.1907	3.05647	1009002,21,21	
11257	-1	1009223	1801.05	0.0	324.751	0.634132	-0.103572	-1009002,2	
11257	-1	1009213	1801.05	-1.0	383.005	-2.51802	-3.07148	1009002,21	
11260	-1	1009323	1801.22	1.0	790.96	-0.959469	-0.081096	-1009002,21,21	
11260	-1	1009113	1801.05	0.0	786.413	0.26715	3.06328	-1009002,21	
11263	-1	1009223	1801.05	0.0	932.636	-0.7937	0.899442	-1009002,21,21	
11263	-1	1000993	1801.1	0.0	945.001	0.318212	-2.24302	1009002,21,21	
11264	-1	1009113	1801.05	0.0	1399.16	-0.725645	-0.473671	-1009002,21	
11264	-1	1009113	1801.05	0.0	1383.09	-1.00086	2.84738	1009002,21,21	
11265	-1	1009213	1801.05	1.0	413.295	-0.67699	2.275	-1009002,21,21,21	
11265	-1	1009313	1801.22	0.0	570.138	2.00659	-0.825906	1009002,-2	
11266	-1	1009223	1801.05	0.0	379.439	-1.60608	1.67447	-1009002,21,21	
11266	-1	1009213	1801.05	1.0	318.433	-1.56214	-1.64367	1009002,21	
11269	-1	1009323	1801.22	1.0	170.341	1.6675	-0.0865903	1009002,21	
11269	-1	1009223	1801.05	0.0	154.818	2.86606	2.82034	1009002,21,21	
11270	-1	1009213	1801.05	1.0	498.088	-1.61207	0.781493	-1009002,21,21	
11270	-1	1000993	1801.1	0.0	544.532	-1.91343	-2.28785	1009002,21,21	
11271	-1	1093214	1801.55	0.0	566.221	1.26007	-0.993891	1009002,21,21	
11271	-1	1009223	1801.05	0.0	564.044	2.21381	2.10251	-1009002,21	
11272	-1	1092114	1801.38	0.0	265.006	-1.92437	-2.22342	1009002,21	
11272	-1	1009113	1801.05	0.0	232.814	-0.0218231	1.14066	-1009002,21	
11273	-1	1000993	1801.1	0.0	791.81	0.0402605	-0.0313276	1009002,21	
11273	-1	1009223	1801.05	0.0	936.256	0.67476	-3.07019	-1009002,21,21	
11275	-1	1009213	1801.05	1.0	691.201	0.866987	1.93791	-1009002,21	
11275	-1	1009113	1801.05	0.0	908.764	0.191925	-1.88869	1009002,21,21	
11276	-1	1009323	1801.22	-1.0	1073.71	-0.224068	-1.33337	1009002,21,21	
11276	-1	1009323	1801.22	-1.0	993.631	0.747828	1.87757	-1009002,21	
11278	-1	1009213	1801.05	-1.0	480.679	-2.22625	-1.98594	-1009002,21,21	
11278	-1	1092214	1801.38	1.0	475.844	-1.49461	1.31446	1009002,21,21	
11279	-1	1091114	1801.38	1.0	967.834	0.506116	0.713065	1009002,21,21	
11279	-1	1009313	1801.22	0.0	1004.74	-1.37727	-2.45522	-1009002,21	
11280	-1	1092214	1801.38	1.0	597.444	-0.219969	-2.92892	1009002,21	
